"","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj"
"PHACTR2",0.104620333657005,-0.951656081744112,0.606,0.478,1
"DNM3",0.105233562276142,-0.816186313228478,0.224,0.227,1
"ZNF445",0.105244048651326,-0.319783662104689,0.193,0.142,1
"CTSL",0.107462185550835,-0.769366222114993,0.23,0.227,1
"MPZL1",0.107656027464439,-0.537839356868465,0.313,0.227,1
"RAP1B",0.108147441349435,-0.961829701465588,0.629,0.478,1
"AFF3",0.109225624414452,-0.993071094958875,0.342,0.314,1
"RPL10A",0.110582740742997,-0.796212971488358,0.371,0.328,1
"PRMT1",0.111608908169194,-0.275373901440779,0.126,0.093,1
"DRAM2",0.112210922288782,-0.357223852469846,0.247,0.184,1
"RPL15",0.112353735789567,-0.883875192315981,0.483,0.396,1
"LPCAT2",0.112364362184238,-0.587590171508629,0.106,0.124,1
"DAB1",0.11307227598315,-0.67256738172779,0.33,0.242,1
"HERPUD1",0.113777425449021,-0.601662206699011,0.345,0.248,1
"SERF2",0.11569080701373,-0.576899344145015,0.667,0.451,1
"RPL8",0.116594852252777,-0.879364238333867,0.557,0.443,1
"RPS21",0.117874239900633,-0.525520546710462,0.302,0.222,1
"MCC",0.11811019518392,-0.96563331990798,0.572,0.438,1
"NXN",0.119275126260653,-0.967705256931272,0.21,0.211,1
"PLA2R1",0.120346685179749,-0.267337301411229,0.19,0.142,1
"NUDCD1",0.120483511394345,-0.453792323089912,0.193,0.143,1
"GUCY1A1",0.121678000361438,-0.81133338147503,0.29,0.273,1
"EXT1",0.121733662000923,-1.0632293218535,0.713,0.544,1
"ABI3BP",0.122948525573187,-0.87465560130136,0.218,0.219,1
"GPRC5B",0.123219481189496,-0.275853421731285,0.138,0.104,1
"NFKB1",0.123391079434409,-0.705133721704671,0.509,0.352,1
"WASHC3",0.123421368439155,-0.376944303477594,0.218,0.162,1
"PPA1",0.12371137131988,-0.514545055686896,0.218,0.161,1
"DNMBP",0.12420051471116,-0.495178502543083,0.23,0.17,1
"RPL7",0.126133161193256,-0.87936095167287,0.5,0.409,1
"RRAGA",0.126533129072602,-0.254835222065645,0.112,0.082,1
"WDR27",0.127243915183222,-0.341570886054158,0.213,0.161,1
"PPIA",0.127641850338272,-0.74600610344977,0.305,0.279,1
"SLC38A6",0.128256240428798,-0.406447553102879,0.25,0.185,1
"PPP1R10",0.128476779798527,-0.518225308197729,0.506,0.351,1
"SMARCAL1",0.128822204961286,-0.280137636134235,0.172,0.13,1
"DUSP1",0.129284947791678,-1.1113390609403,0.333,0.298,1
"PRKD2",0.130090105632101,-0.389420634518418,0.126,0.093,1
"DHRS3",0.131496358955051,-0.282496722690637,0.216,0.163,1
"MINDY4",0.131824844023854,-0.423922749330217,0.106,0.123,1
"ITSN2",0.133462147406688,-0.779632316909981,0.626,0.477,1
"SYNJ1",0.133526416929453,-0.514045736037895,0.282,0.206,1
"ZNF37A",0.133819424697477,-0.582802897388956,0.382,0.274,1
"LTBP2",0.134396670959451,-1.09498005041472,0.129,0.143,1
"CCNL1",0.134588215727317,-0.797748651810378,0.56,0.374,1
"ARMC10",0.13459222518081,-0.328177120217043,0.178,0.134,1
"BAIAP2",0.134644895151896,-0.260115288812796,0.115,0.085,1
"PRKDC",0.135274391141083,-0.628236150295336,0.557,0.383,1
"PPP1R12A",0.135345510867332,-0.33574230109075,0.79,0.553,1
"ATR",0.135500863282407,-0.596528446768632,0.431,0.304,1
"FAM20C",0.13602579734202,-0.416005415360484,0.098,0.115,1
"PACS2",0.136140337509249,-0.347589048661954,0.247,0.186,1
"ZSWIM5",0.136195632714493,-0.270898994447731,0.144,0.109,1
"SMURF2",0.136984353950195,-0.790291843011607,0.543,0.374,1
"RASAL2",0.137177057974945,-0.279904506369303,0.862,0.64,1
"RPL35A",0.138055331218201,-0.67036908931398,0.578,0.395,1
"IRF1",0.138719144279674,-0.454284536575872,0.089,0.107,1
"DUT",0.140328530959392,-0.335267084405211,0.201,0.152,1
"TBC1D12",0.140574840924781,-0.510703456746487,0.287,0.212,1
"RPSA",0.140956140308226,-0.844257886000435,0.33,0.295,1
"LMAN2",0.142111189263848,-0.268190815025219,0.144,0.109,1
"RPS3",0.14217061572152,-1.01926877357746,0.477,0.383,1
"SHLD1",0.142348197768417,-0.275393956338695,0.17,0.129,1
"RBM3",0.142496740697638,-0.553807412699618,0.27,0.198,1
"COPG2",0.142603467169142,-0.318501861786884,0.109,0.127,1
"CCDC18-AS1",0.14380893785763,-0.687798558115188,0.319,0.292,1
"SH3BP5",0.144700589844763,-0.687107359358799,0.267,0.195,1
"CTDP1",0.144875692737031,-0.257193261046439,0.124,0.092,1
"GNL1",0.144924184878505,-0.285657245243397,0.115,0.085,1
"NDRG2",0.145819233091213,-0.411434744629903,0.193,0.144,1
"AKAP17A",0.147609347305713,-0.2884549782093,0.121,0.09,1
"DPYD-AS1",0.147613286366368,-0.396069752868956,0.112,0.128,1
"FKBP5",0.148716645513061,-0.92680630026993,0.77,0.577,1
"MDFIC",0.149032274264617,-0.643956111081714,0.348,0.254,1
"RXRA",0.149994430110186,-0.298612771784044,0.118,0.134,1
"N4BP2L1",0.150365427006166,-0.490654885443378,0.121,0.135,1
"C1S",0.15154825747503,-0.9981682118939,0.216,0.212,1
"CAPN2",0.152727468047107,-0.815106995384058,0.236,0.226,1
"UBE3D",0.153085753449056,-0.328534412023658,0.207,0.159,1
"PHF21A",0.153375640569881,-0.480931340680892,0.693,0.464,1
"PGS1",0.153433107006336,-0.420811070242587,0.21,0.156,1
"RSRC1",0.153907646755332,-0.652998028528854,0.514,0.36,1
"CYTH3",0.154194568450656,-1.00003915525497,0.368,0.319,1
"CAMKK2",0.15531085796446,-0.328770208915231,0.086,0.104,1
"MLLT1",0.155469225603389,-0.263213871969598,0.135,0.102,1
"GSK3B",0.156114016239071,-0.304711872882234,0.79,0.553,1
"ARMCX5-GPRASP2",0.156498931256815,-0.34242843593321,0.175,0.132,1
"TRAM2",0.156510554375755,-0.337127621821821,0.178,0.136,1
"KYAT3",0.15792784437133,-0.337316352422957,0.086,0.103,1
"AGFG1",0.158018507332063,-0.935678820374947,0.624,0.417,1
"MKNK2",0.158378735558249,-0.271763129533591,0.172,0.131,1
"RCL1",0.159675396472466,-0.342830759426693,0.204,0.156,1
"DENND3",0.160470225128358,-1.02010221810949,0.267,0.248,1
"HM13",0.161356170588456,-0.507583978063496,0.333,0.244,1
"ZHX3",0.162240228537549,-0.821034312341397,0.468,0.331,1
"DICER1",0.162732437788239,-0.873456342518486,0.566,0.447,1
"FNBP1L",0.162775760852202,-0.877861403524208,0.457,0.327,1
"TAF1B",0.163089465839406,-0.452991017419204,0.121,0.134,1
"PABPC1",0.163456382975448,-0.950827815849899,0.463,0.375,1
"LINC01695",0.165460268205938,-0.329897834200439,0.109,0.083,1
"CEP170",0.165803477535529,-0.592274749190061,0.615,0.419,1
"FMNL2",0.166544213203202,-0.942032747734067,0.391,0.354,1
"MLXIP",0.168761593054202,-0.695420995238278,0.256,0.242,1
"SGPL1",0.16917978462185,-0.293070169772029,0.152,0.116,1
"ADARB1",0.169271379815401,-0.598817885835683,0.359,0.262,1
"DAD1",0.169436355346964,-0.53357226633731,0.264,0.196,1
"TRA2A",0.171627932365254,-0.501494138408136,0.69,0.47,1
"LEPR",0.172277121847905,-0.462008345799591,0.103,0.119,1
"PXDC1",0.172540467965318,-0.516705863454931,0.109,0.122,1
"MT-ND6",0.172871344403741,-0.2777871082206,0.129,0.098,1
"MTRNR2L12",0.172904788035847,-0.76728341778082,0.589,0.46,1
"NME2",0.173115611492533,-0.531406631694293,0.244,0.183,1
"WRN",0.173443673526962,-0.441101372241961,0.362,0.267,1
"HPRT1",0.176126777758952,-0.290069785639424,0.147,0.111,1
"CTSZ",0.176325846743534,-0.301336897533213,0.126,0.095,1
"KIF16B",0.177461802026517,-0.66120324703036,0.411,0.293,1
"CLCN5",0.177654751399655,-0.355175226030127,0.098,0.113,1
"KLF3",0.179343154637158,-1.02385751210738,0.267,0.246,1
"ZFHX3",0.179919767542345,-1.18312660654215,0.583,0.455,1
"CTBP2",0.180407446936602,-0.807893610678417,0.644,0.489,1
"LMBR1",0.181538791114168,-0.720078354393692,0.58,0.4,1
"SLC30A7",0.182664449279544,-0.638476813353491,0.388,0.281,1
"DIAPH2",0.183516749541688,-0.768335724616822,0.672,0.527,1
"RPS24",0.186106517498262,-0.926506217493848,0.618,0.463,1
"SUFU",0.187888576053139,-0.36790572294324,0.138,0.149,1
"ARHGAP22",0.188006916731356,-0.535855940959976,0.101,0.113,1
"HERC6",0.188121462826154,-0.461229819787984,0.103,0.119,1
"NR1D2",0.188228198482189,-0.449102871545576,0.322,0.238,1
"ATOH8",0.189157575548305,-0.429253477552167,0.103,0.077,1
"RNASEK",0.192503409046022,-0.650286857859803,0.365,0.266,1
"RPL6",0.192767254914878,-0.809566089001345,0.457,0.379,1
"C12orf57",0.192828187218917,-0.50392559966298,0.121,0.133,1
"RPL37",0.193155595505717,-0.90392345546108,0.44,0.362,1
"ZNF737",0.193487254029091,-0.279626439578088,0.103,0.118,1
"RPL34",0.194799102793165,-0.858448619071165,0.529,0.421,1
"GALNT11",0.194873221780088,-0.585319095883357,0.33,0.242,1
"GSAP",0.195130568926702,-0.426752379153612,0.305,0.228,1
"ETV6",0.197502676021929,-0.866982703110256,0.69,0.538,1
"AIDA",0.197992698800632,-0.436964696354051,0.103,0.116,1
"SPG21",0.199043944891009,-0.273715792620976,0.126,0.096,1
"UBTF",0.199943589707991,-0.274110784062573,0.129,0.099,1
"RPL31",0.200387459281919,-0.690766382454616,0.566,0.389,1
"POLR3C",0.200644426201742,-0.267267633904161,0.129,0.1,1
"CEP85L",0.201040844114747,-0.545967189372344,0.557,0.378,1
"MTAP",0.201220303231783,-0.506405509679766,0.371,0.273,1
"PKNOX2",0.202115028527862,-0.484629456755904,0.129,0.099,1
"SPTLC3",0.202366036595786,-0.25862041788258,0.124,0.096,1
"GALNT7",0.202805894418151,-0.615607322097589,0.149,0.156,1
"PHLPP1",0.202895579688075,-0.61696458109548,0.33,0.249,1
"TBCB",0.203034721230428,-0.254667295247705,0.112,0.086,1
"GLS",0.203129747014134,-0.540699683204661,0.724,0.511,1
"TTC39C",0.203172681642435,-0.386555434809928,0.152,0.118,1
"MERTK",0.204161286900235,-1.1691289018929,0.227,0.219,1
"CNTNAP3B",0.204738519974562,-0.356623459328812,0.101,0.114,1
"TMEM165",0.205233124527523,-0.862010041309848,0.681,0.509,1
"BBS9",0.206395927636865,-0.573885106837454,0.629,0.448,1
"TPST1",0.2064811321053,-0.690694440277364,0.158,0.164,1
"CHD1",0.207054776363496,-0.759055904774264,0.618,0.424,1
"TMBIM4",0.207820905330222,-0.587499943695064,0.56,0.388,1
"H2AFJ",0.208305110089687,-0.426148695710255,0.115,0.128,1
"SIVA1",0.208320434083465,-0.334669203747882,0.17,0.132,1
"CLASP2",0.209434935372258,-0.424668879961482,0.713,0.473,1
"CEBPB",0.210308932540157,-0.448391480971038,0.27,0.206,1
"RBMS2",0.210363892128468,-0.775244510823885,0.328,0.239,1
"STK10",0.212911100364718,-0.841514699902883,0.204,0.198,1
"PTMS",0.213143496135009,-0.649189544249842,0.138,0.144,1
"ATM",0.214955285608871,-0.682076021761942,0.506,0.358,1
"ZNF638",0.218465179717465,-0.251875031832095,0.856,0.655,1
"TRIM27",0.219106564842228,-0.347787801091911,0.184,0.143,1
"FARS2",0.219121429090312,-0.593955675036894,0.672,0.445,1
"EML1",0.219174952780211,-0.737810703380957,0.227,0.219,1
"SHTN1",0.219537218702875,-0.372630234882796,0.187,0.144,1
"EIF4A1",0.21978083625419,-0.847873720485522,0.382,0.322,1
"BEND7",0.219899564112149,-0.465333331778778,0.253,0.193,1
"UGGT2",0.220745751381927,-0.917486316348206,0.549,0.425,1
"EPHX1",0.220815214052139,-0.549262007013873,0.132,0.14,1
"PPP3R1",0.22135705285823,-0.783477920656709,0.537,0.378,1
"DCBLD1",0.224595841032909,-0.611427335847184,0.129,0.139,1
"EDIL3",0.224769575631692,-0.37094341023468,0.27,0.214,1
"NUP155",0.224963356213649,-0.287668407457769,0.147,0.114,1
"RACK1",0.225241277390407,-0.938463985759502,0.425,0.347,1
"TCEAL9",0.227960400567182,-0.400843627677313,0.092,0.104,1
"ZNF83",0.227967871248878,-0.615073401080797,0.218,0.212,1
"PUM2",0.228066475639022,-0.338039875269501,0.744,0.528,1
"POSTN",0.229111957775754,-1.57308344025884,0.089,0.104,1
"SPRY4-AS1",0.232816895018238,-0.406086665032448,0.112,0.124,1
"MT1X",0.236658438916971,-0.495228167888534,0.109,0.12,1
"ITPR2",0.236826222394716,-0.858647577722856,0.739,0.505,1
"WSB1",0.23691950115071,-0.311665088409871,0.862,0.653,1
"KDM2A",0.237579916994318,-0.508489776774708,0.698,0.485,1
"FCHO2",0.239195116731473,-0.760147843706538,0.517,0.364,1
"CHST9",0.240083153780622,-0.292533181150621,0.239,0.186,1
"SEC24D",0.241539122349766,-0.884795907253937,0.46,0.321,1
"INSYN2A",0.242123586226002,-0.31091427186579,0.112,0.087,1
"TPK1",0.245081904125741,-0.579718209984895,0.322,0.243,1
"KCNIP1",0.246087979195336,-0.336102103416438,0.115,0.128,1
"MBP",0.24796849396232,-0.641990230399612,0.399,0.297,1
"SH3RF1",0.249971989037171,-0.851951766669108,0.491,0.358,1
"LRRC8D",0.250209971149312,-0.482748054080316,0.195,0.194,1
"CCM2",0.251139498918191,-0.65165161299149,0.241,0.227,1
"KAT2B",0.254175234349479,-0.549019668343013,0.351,0.259,1
"EEF1B2",0.254383254878955,-0.485021491590407,0.244,0.187,1
"CCDC149",0.254809174429565,-0.463413708078774,0.21,0.162,1
"TMEM267",0.255370660114213,-0.294822947368317,0.187,0.147,1
"MIR4435-2HG",0.259321899551358,-0.832298644654251,0.382,0.283,1
"WDFY3",0.260316899751375,-0.790659308201583,0.716,0.546,1
"GNB1",0.260896872769588,-0.848586689400118,0.592,0.455,1
"RPS13",0.261767954069171,-0.954064468684817,0.52,0.405,1
"SIPA1L1",0.261791124696284,-1.36095130166008,0.402,0.293,1
"GRN",0.261886008613369,-0.414101416380819,0.118,0.127,1
"TGOLN2",0.262453903444324,-0.500368045644486,0.247,0.189,1
"CRYL1",0.264027206930137,-0.372169441571168,0.144,0.149,1
"MLLT6",0.264616149678533,-0.499421753288925,0.276,0.209,1
"ABCA10",0.265703163863187,-1.35814956257139,0.216,0.207,1
"DDHD1",0.26575823355028,-0.653132736865187,0.276,0.253,1
"KIAA0355",0.26720887126874,-0.985310655947265,0.511,0.36,1
"POC1B",0.267734413824856,-0.487445348322088,0.124,0.132,1
"SYF2",0.267768724617864,-0.318724104926878,0.138,0.108,1
"ACTR2",0.269095125747578,-0.690436457657739,0.56,0.392,1
"PIK3R3",0.271135324024081,-2.40585690118231,0.517,0.408,1
"RPL24",0.273671949584799,-0.757630994569325,0.534,0.418,1
"EIF4G3",0.27389799297147,-0.538892980423882,0.764,0.567,1
"TXNDC5",0.275406734294133,-0.263641959203645,0.115,0.09,1
"RPS27L",0.277673938606782,-0.563770231387109,0.313,0.238,1
"ASXL1",0.278469417897509,-0.663769893905142,0.546,0.383,1
"COL6A1",0.278829244688382,-1.38814595374244,0.356,0.299,1
"TMED9",0.280285411069826,-0.30051266516537,0.121,0.095,1
"UAP1",0.280489680221016,-0.594295919463998,0.115,0.123,1
"HERC1",0.281111310580247,-0.626189439942139,0.782,0.591,1
"P2RY14",0.281382503448599,-0.896259212294778,0.115,0.121,1
"RPS20",0.281910020179586,-0.92054055188726,0.58,0.441,1
"AC018816.1",0.285687526433387,-0.805323959901055,0.218,0.166,1
"HACD3",0.285976940921069,-0.256263809760377,0.17,0.136,1
"GREB1",0.289715020915684,-0.267505633456186,0.155,0.158,1
"TTC17",0.290326142614439,-0.341921925834646,0.77,0.55,1
"QSOX1",0.29362723164986,-0.277360084924407,0.167,0.132,1
"SERPINB1",0.296347132453132,-0.349968901627325,0.184,0.146,1
"CDC42BPA",0.297022307488326,-0.464396997358156,0.796,0.618,1
"TNRC6B",0.297400742183789,-0.4493265216003,0.784,0.568,1
"PACRGL",0.298873053970522,-0.31038369873115,0.17,0.136,1
"APBA1",0.299662369997303,-0.555444363927901,0.101,0.109,1
"ARF1",0.303075767446322,-0.614527701811389,0.333,0.249,1
"MT-ND5",0.308839949140875,-0.616933142578276,0.586,0.415,1
"GTDC1",0.308924819994455,-0.696239835365799,0.54,0.371,1
"TCP11L1",0.309439381016855,-0.327548772489788,0.147,0.117,1
"PRICKLE2",0.311006792290265,-0.956566914869611,0.221,0.207,1
"SLC20A1",0.311287053684383,-0.862920800124017,0.21,0.199,1
"ZMAT3",0.311372743717374,-0.430918848888587,0.181,0.143,1
"AP3B1",0.311756880837348,-0.776809061783396,0.598,0.453,1
"ZDHHC6",0.311858195645208,-0.303724305716341,0.155,0.123,1
"RPL5",0.312723460103382,-0.663393709462114,0.655,0.443,1
"NCOR1",0.314541037822411,-0.418013957783929,0.736,0.513,1
"CTDSP2",0.314725383859637,-0.517375002465284,0.198,0.191,1
"C1orf21",0.314872965460533,-0.501840723012365,0.641,0.448,1
"WBP1L",0.315752294263231,-0.582859811946815,0.259,0.238,1
"RREB1",0.31604432382088,-0.746155968059773,0.494,0.391,1
"HSP90AA1",0.318563368337834,-0.580958835309803,0.572,0.406,1
"ALOX12-AS1",0.320386190027647,-0.397221819535369,0.17,0.134,1
"TRIM26",0.323361400872279,-0.341589747562141,0.144,0.114,1
"BRWD3",0.324264079686636,-0.593209430743171,0.29,0.221,1
"RPL23",0.325176964764693,-0.868264994841125,0.569,0.436,1
"PLA2G5",0.326265926245695,-1.67307920093811,0.307,0.272,1
"PGAP1",0.331267382488873,-0.964257450022831,0.233,0.181,1
"ITGB1BP1",0.331883347201236,-0.444207654722484,0.244,0.192,1
"ZNHIT1",0.335116533914525,-0.257893517731552,0.115,0.092,1
"MAGED2",0.335309559363262,-0.29492035286704,0.109,0.087,1
"SLC23A2",0.335762174022139,-0.401273582615017,0.23,0.182,1
"PRRC2C",0.335824046399269,-0.678105728252683,0.713,0.524,1
"ARPC3",0.337189181073335,-0.653125438235885,0.23,0.215,1
"DENND1A",0.338523282628763,-0.770213408074421,0.681,0.488,1
"TMEM179B",0.339593990228992,-0.427818474367493,0.138,0.143,1
"CAMK2G",0.345508252872285,-0.257534948683657,0.118,0.095,1
"XRCC5",0.346456082222111,-0.677292088101641,0.655,0.446,1
"ARHGAP10",0.347316946374594,-0.710943506694859,0.782,0.513,1
"CDC14A",0.351161601155151,-0.604476600893563,0.282,0.22,1
"IFT140",0.354545520927533,-0.46292107740336,0.19,0.151,1
"XRN2",0.35628487862362,-0.718614860265523,0.517,0.365,1
"SET",0.357206236013675,-0.344226508711059,0.195,0.156,1
"NCL",0.357823875507062,-0.444905919249259,0.247,0.194,1
"NAIP",0.360697130075235,-0.448202535058878,0.21,0.166,1
"MFHAS1",0.361696870320559,-0.545884701602962,0.25,0.231,1
"NR3C1",0.361771823716104,-0.635773747442609,0.747,0.552,1
"SEMA4D",0.362648194710443,-0.3272545387003,0.138,0.112,1
"KMT2C",0.362883250395858,-0.402992574072627,0.807,0.643,1
"ARHGAP21",0.365858421604662,-0.644628015892501,0.598,0.418,1
"RALGDS",0.36643558402318,-0.35695516761461,0.118,0.124,1
"AC005237.1",0.367733608630114,-0.262603133969692,0.103,0.083,1
"UBA52",0.36855986156257,-0.859359470335733,0.405,0.332,1
"NBPF12",0.370299826008649,-0.25089255424546,0.126,0.135,1
"TRIM56",0.370447215299487,-0.52997143416007,0.253,0.198,1
"TBC1D9B",0.370679850655413,-0.37183093768406,0.103,0.11,1
"TAPBP",0.371076074735169,-0.62006282884738,0.204,0.192,1
"PLAGL1",0.371901686423223,-1.01655665438431,0.322,0.275,1
"MYL12B",0.371987997801883,-0.754397349608727,0.388,0.284,1
"PUS7",0.372034429304958,-0.303869073076224,0.135,0.109,1
"NLK",0.373281437088766,-0.711060815630525,0.601,0.425,1
"NHS",0.374351468971027,-0.59589813167132,0.126,0.132,1
"PTPRA",0.37470246844823,-0.634168946406695,0.58,0.407,1
"LIPA",0.376641131068437,-0.524364939696151,0.21,0.167,1
"NFE2L2",0.377164358812867,-0.803437972165794,0.695,0.498,1
"RBL2",0.380372424682114,-0.463077639271613,0.336,0.259,1
"CPT1A",0.382910993461711,-0.419073401948568,0.307,0.239,1
"USP3",0.384909274977784,-0.735521019993372,0.388,0.328,1
"DSE",0.385541778002439,-0.635227701323358,0.503,0.356,1
"LIMK2",0.386126797960888,-0.631985416704443,0.167,0.163,1
"RPL23A",0.386300229413709,-0.955229294817673,0.572,0.43,1
"TMA16",0.386799189761442,-0.267618084006072,0.118,0.095,1
"SNRPB",0.391046079184758,-0.378994884977831,0.135,0.109,1
"PRXL2A",0.396296403559651,-0.384860510800816,0.184,0.148,1
"SFMBT2",0.39774454609528,-0.823442201748304,0.586,0.405,1
"ZNF292",0.398152072383716,-0.473735511412435,0.638,0.449,1
"SNX8",0.401528001389437,-0.317182934644063,0.121,0.097,1
"ANKRD10",0.402162955727529,-0.791474858922617,0.644,0.467,1
"EPS15",0.403970071426493,-0.435904639299372,0.767,0.536,1
"DENND4A",0.404999584022309,-0.644204697103578,0.629,0.442,1
"LOXL2",0.405059349810304,-0.509734599875807,0.118,0.095,1
"KIAA1671",0.406371048643234,-0.802405796000745,0.161,0.157,1
"KLF13",0.409458686793153,-0.541844950798109,0.356,0.274,1
"DAP",0.409528157966564,-0.371579656214914,0.138,0.14,1
"RPL36",0.409715332136446,-0.811299488640505,0.402,0.295,1
"TMEM260",0.409749304543854,-0.464788605104053,0.256,0.201,1
"COL18A1",0.41206051983664,-0.779540606546882,0.233,0.214,1
"SMIM14",0.412925380412401,-0.391829340631744,0.198,0.193,1
"ARF6",0.414090835751878,-0.285957486618992,0.106,0.086,1
"SGMS1",0.414329563470065,-0.576542572634552,0.684,0.47,1
"SNX9",0.415928904454955,-0.795943632779167,0.612,0.427,1
"STAT6",0.417142967876085,-0.424817590722719,0.115,0.118,1
"FAM120A",0.417838622351701,-0.638535825242532,0.5,0.39,1
"HNRNPA2B1",0.418258211845804,-0.433340905546016,0.813,0.63,1
"ABCC4",0.418280564079235,-0.566808421076637,0.121,0.122,1
"LCORL",0.422096221573715,-0.805511452678117,0.417,0.337,1
"ABL1",0.423925236547505,-0.795711024153908,0.569,0.433,1
"TASOR2",0.424051712426368,-0.746342980610934,0.615,0.465,1
"CENPC",0.431968670637154,-0.583793752658932,0.351,0.267,1
"RORA-AS1",0.43353579933698,-0.399828365065743,0.204,0.166,1
"ARHGAP42",0.435609072511519,-0.847747135910167,0.434,0.316,1
"FUS",0.435689254004628,-0.523685670622166,0.733,0.528,1
"GADD45B",0.435723409355484,-0.427709210893004,0.135,0.11,1
"PDIA3",0.436187068281413,-0.714348179661754,0.391,0.29,1
"FAM13A",0.438848198036888,-0.759233100503316,0.48,0.339,1
"SPRED2",0.439790577597107,-0.951188583467368,0.503,0.395,1
"KRTCAP2",0.440492987174678,-0.575217131974214,0.227,0.179,1
"TRIB2",0.443668764042276,-0.411470964015251,0.172,0.14,1
"NAB1",0.445390224274479,-0.672475994760876,0.227,0.208,1
"THBS4",0.445797365055484,-1.25276172354783,0.256,0.23,1
"GRB2",0.447372335438211,-0.70671257113161,0.339,0.29,1
"AFDN",0.449199718474403,-1.20986118753298,0.615,0.459,1
"CPQ",0.449623655666591,-0.793400214547882,0.626,0.457,1
"UBE2E1",0.451489597905787,-0.606406358983493,0.454,0.335,1
"MATN2",0.452602609223939,-0.395197773098723,0.121,0.099,1
"DUBR",0.453299467265209,-0.657182145724811,0.276,0.218,1
"SUMF2",0.455303084469189,-0.279880838973153,0.144,0.119,1
"ELMSAN1",0.455796136131671,-0.474838110902033,0.195,0.186,1
"FIG4",0.456471880216437,-0.324014418933916,0.109,0.114,1
"TSPO",0.456478248131301,-0.346960555863413,0.149,0.123,1
"AL157392.3",0.456591707416061,-0.397862913201979,0.144,0.143,1
"UTP20",0.457094340542609,-0.344860750318174,0.152,0.125,1
"PSIP1",0.457876892447852,-0.482447358590055,0.23,0.183,1
"RARA",0.458547850104786,-0.288987117355087,0.103,0.086,1
"STAT2",0.462773283638201,-0.480577610072746,0.167,0.162,1
"SUSD6",0.46924460257013,-0.927666828273972,0.411,0.332,1
"RCC2",0.472814800407871,-0.309446616439262,0.101,0.105,1
"SOS1",0.473310732536257,-0.574224550227074,0.684,0.494,1
"PPP1R21",0.474435952920135,-0.413583545977335,0.236,0.192,1
"ZCCHC7",0.475244649899821,-0.666246957924156,0.693,0.501,1
"NR3C2",0.477478649537203,-0.732231450416493,0.652,0.426,1
"CCZ1B",0.478561502358554,-0.281867935121038,0.135,0.112,1
"SF3B1",0.479239224606116,-0.709431273154231,0.658,0.48,1
"GLUD1",0.479985382193573,-0.500663608329112,0.239,0.191,1
"EMP2",0.481485985713465,-0.80369900628378,0.365,0.302,1
"EIF5A",0.482865774023517,-0.286266961205606,0.101,0.084,1
"PPCDC",0.483672890986399,-0.500325393849346,0.158,0.155,1
"FAM53B",0.484879934594799,-0.579666650188088,0.359,0.269,1
"DMXL2",0.486867445482539,-0.646451386400537,0.187,0.175,1
"AKAP7",0.487466780291435,-0.33069742215143,0.132,0.133,1
"ANTXR1",0.494007251906752,-0.594357983715028,0.161,0.156,1
"ADD1",0.495545295190406,-0.819428788485082,0.566,0.397,1
"SOGA1",0.496991938012403,-0.402025794563571,0.233,0.189,1
"RHOA",0.498727664176264,-0.872779188369239,0.48,0.374,1
