"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"A2M",1.62858843388872e-30,0.294680488426436,0.814,0.602,4.76134114531705e-26
"TBL1XR1",2.11730433863063e-30,0.289025596842116,0.423,0.233,6.1901509644205e-26
"ACKR1",2.47716275393486e-30,0.311717484791074,0.108,0.025,7.24223302740396e-26
"UMAD1",2.6523059585032e-30,0.414938066658095,0.363,0.196,7.75428170027996e-26
"RPS15A",2.80350029358968e-30,0.317477109927725,0.479,0.287,8.19631345833878e-26
"CCDC85A",3.99929490525752e-30,0.561670957778891,0.674,0.507,1.16923385850109e-25
"HIPK2",4.07936255264088e-30,-0.699005283409103,0.56,0.64,1.19264243589009e-25
"ABLIM1",4.46913381284282e-30,-0.493854071172486,0.867,0.919,1.30659596152273e-25
"LINC01184",4.49403087770839e-30,0.296527276849021,0.231,0.098,1.31387486740682e-25
"DDIT4",4.5202720184688e-30,0.252086282934535,0.29,0.138,1.32154672731954e-25
"HIVEP2",5.33572650236412e-30,-0.528666682479366,0.233,0.408,1.55995300023118e-25
"UACA",6.56420200027544e-30,0.390036585373112,0.765,0.57,1.91911009680053e-25
"AL138828.1",8.0156717698941e-30,0.283916552490178,0.254,0.113,2.34346179864624e-25
"COX7C",8.14536527726504e-30,0.263453384029244,0.36,0.187,2.38137899246121e-25
"DSTN",9.06079735524895e-30,0.300058282576437,0.349,0.184,2.64901471478058e-25
"TLN2",1.06293511941559e-29,0.304879510449585,0.33,0.167,3.10759711512342e-25
"B2M",1.15982470624726e-29,0.313621900285891,0.99,0.963,3.39086351118448e-25
"SH3RF1",1.25920799020249e-29,-0.464910575253235,0.149,0.317,3.68142048015599e-25
"ZBTB7C",1.508304790676e-29,0.445339627765126,0.135,0.04,4.40967988602034e-25
"S100A11",1.7807028628942e-29,0.302768509744469,0.47,0.284,5.20606288995748e-25
"YES1",1.85647111443062e-29,-0.513222301928758,0.31,0.469,5.42757895014936e-25
"CCNH",1.92164615838665e-29,-0.657468324603914,0.446,0.564,5.61812470865922e-25
"UBR1",2.79460622427654e-29,-0.499313861787273,0.274,0.435,8.17031075729489e-25
"RBMS3",3.44159582200911e-29,0.453660089929098,0.903,0.891,1.00618495452258e-24
"NR3C2",4.6972633803313e-29,0.392061774994229,0.546,0.347,1.37329192187366e-24
"RPL13A",4.89224224755454e-29,0.362854049048036,0.656,0.448,1.43029594349504e-24
"RPS12",5.1354612167641e-29,0.35644458751643,0.541,0.349,1.50140344133315e-24
"NDUFA4",5.59003986485914e-29,0.280399641934425,0.392,0.213,1.63430405489022e-24
"CYTH1",6.37629893422489e-29,-0.542784171542799,0.367,0.507,1.86417475640999e-24
"FBXL20",6.60740642533774e-29,0.257585146950582,0.238,0.104,1.93174134251174e-24
"APBB2",8.59961890220627e-29,0.442572865278069,0.7,0.534,2.51418458224902e-24
"WNK1",1.11601374993449e-28,-0.570407278219845,0.634,0.728,3.26277779930846e-24
"B4GALT5",1.22480957404407e-28,-0.47795837804354,0.231,0.397,3.58085327067525e-24
"IGFBP5",1.30526534073775e-28,0.612905185380391,0.185,0.071,3.8160737501809e-24
"HECW2",1.65326801621118e-28,0.392943661178027,0.554,0.368,4.833494372195e-24
"TMTC1",1.76096111193107e-28,0.49285368984421,0.822,0.689,5.14834590684167e-24
"LINC02147",1.97453236906234e-28,0.631550724231922,0.411,0.244,5.77274283419066e-24
"BHLHE40",2.84866980578464e-28,-0.34288889935996,0.092,0.242,8.32837104419197e-24
"VIM",3.58855974152143e-28,0.330699817248957,0.532,0.342,1.0491513260312e-23
"FOXP1",3.64996753768805e-28,0.422863619099,0.789,0.671,1.06710450931848e-23
"PLXNA2",4.83508864097032e-28,-0.526001158186854,0.494,0.644,1.41358651507408e-23
"CREB5",5.84869110005552e-28,-0.6119375514835,0.282,0.435,1.70992333001223e-23
"PIK3C2A",7.76574982498579e-28,0.349584830811632,0.659,0.475,2.27039461883285e-23
"NCOA2",8.93696696725417e-28,0.38097698344139,0.507,0.325,2.61281166254643e-23
"NCOR2",9.19896439346843e-28,-0.416810670165935,0.205,0.363,2.68940923007443e-23
"RPL10",1.07868033965384e-27,0.349937914721221,0.714,0.521,3.15362984101195e-23
"RNF13",1.13061259548092e-27,0.272415539862189,0.296,0.148,3.30545898414803e-23
"RPL21",1.15049693901106e-27,0.303563687311443,0.518,0.325,3.36359285089272e-23
"SUMF1",1.16631470397829e-27,0.345081734601632,0.275,0.132,3.40983766855093e-23
"AC005670.3",1.18090196970877e-27,0.257652442808308,0.275,0.132,3.45248499864055e-23
"FLT1",1.47820028349837e-27,-0.625615899755488,0.859,0.859,4.32166634883582e-23
"FCHO2",1.7554478490896e-27,0.290418516410519,0.403,0.231,5.13222733159834e-23
"MARCKS",1.81276522511015e-27,0.303770362957757,0.336,0.181,5.29980041213205e-23
"MRTFB",1.89988997845399e-27,0.366352592715449,0.379,0.215,5.55451834100807e-23
"ADAM10",2.53260661351903e-27,0.331091114465114,0.549,0.355,7.40432869528424e-23
"AL158152.1",2.59181854795028e-27,0.265533152993766,0.335,0.18,7.57744070678744e-23
"FUT8",2.99942160964218e-27,0.406614794461335,0.438,0.266,8.76910901794988e-23
"SSBP2",3.05092851032627e-27,0.384421628790292,0.418,0.244,8.91969459278989e-23
"CALM2",3.19308059287737e-27,0.337813011034163,0.46,0.281,9.33529042133628e-23
"P2RY8",3.2497128702314e-27,-0.278628298551816,0.043,0.173,9.50086054740851e-23
"RPL35",3.84653037009784e-27,0.274195185185414,0.386,0.217,1.1245716190018e-22
"ARHGEF7",3.91783049169316e-27,-0.502956066238972,0.327,0.471,1.14541692255141e-22
"IP6K2",4.68998942833116e-27,0.2850552877975,0.351,0.192,1.3711653092669e-22
"FAM49A",5.1735447424003e-27,-0.278265113116174,0.015,0.127,1.51253754088815e-22
"ITPRIP",5.28214341046072e-27,-0.353680778923368,0.087,0.231,1.5442874474823e-22
"LINC01578",7.48560702450771e-27,0.257744061870651,0.372,0.206,2.18849206968507e-22
"UBA52",8.16909177965901e-27,0.283135865041574,0.418,0.242,2.38831567270111e-22
"EDNRB",1.08713172318629e-26,0.336196765591251,0.26,0.126,3.17833830590745e-22
"RBM20",1.42711050810541e-26,0.311969463960214,0.191,0.08,4.17230028149697e-22
"RPL36A",1.84880246101422e-26,0.272359035145178,0.308,0.161,5.40515887502117e-22
"KCNIP4",2.2945604445908e-26,0.715169819912785,0.108,0.029,6.70837691580565e-22
"RPL23",2.69584292909241e-26,0.286715869058901,0.508,0.32,7.88156638749458e-22
"PLCB4",2.72442667009094e-26,0.406271979686288,0.522,0.345,7.96513381267787e-22
"RPL29",3.237460151707e-26,0.293587635233706,0.418,0.247,9.46503849953059e-22
"PPP1R14A",3.8377689146274e-26,0.281049527131906,0.373,0.212,1.12201011988047e-21
"CYP1B1-AS1",4.65664259389577e-26,0.296668257044565,0.192,0.079,1.36141602875137e-21
"RPL31",5.90020832165363e-26,0.282972225395016,0.428,0.255,1.72498490491866e-21
"ROCK1",9.27456388101803e-26,0.310407750792774,0.496,0.317,2.71151149625443e-21
"SMAD1",1.31554151257798e-25,0.263441900575195,0.309,0.163,3.84611716617299e-21
"EML4",1.31555749931302e-25,-0.451162580499555,0.222,0.37,3.84616390499155e-21
"GAB1",1.34549530975157e-25,0.347632228838419,0.24,0.113,3.9336900875897e-21
"LPL",1.46364281520226e-25,-0.570983310523685,0.128,0.269,4.27910613452534e-21
"RPS9",1.65637234813636e-25,0.284677905575714,0.434,0.262,4.84257019701146e-21
"SCAMP1",2.11693203680552e-25,0.288191168603593,0.321,0.176,6.18906250280462e-21
"SLCO3A1",2.12886102054434e-25,0.275318460337695,0.525,0.329,6.22393807966342e-21
"LINC02006",3.31394075823285e-25,0.392910642041235,0.197,0.084,9.68863720076957e-21
"ZNF280D",3.60245167288406e-25,0.250869402160786,0.369,0.206,1.05321277108438e-20
"FTX",4.11364182299322e-25,0.416950925971023,0.862,0.806,1.2026643233703e-20
"FRMD4B",4.17865647178651e-25,0.300246721903948,0.213,0.094,1.2216720060915e-20
"RPLP1",5.05133175715678e-25,0.359474508929782,0.705,0.528,1.47680735252236e-20
"MYL12B",5.3061740120306e-25,0.309017287125406,0.465,0.296,1.55131303415726e-20
"CLEC14A",6.87875878285555e-25,0.287705605107424,0.549,0.372,2.01107391775565e-20
"PHKB",7.32477894935894e-25,0.278479117328212,0.54,0.351,2.14147237363458e-20
"ADAMTS1",9.45794543555521e-25,-0.564213331906197,0.109,0.247,2.76512492753892e-20
"CRIP1",1.00929698339314e-24,0.396134032666093,0.274,0.143,2.95078066064819e-20
"DDX21",1.17193066194805e-24,-0.279162642575513,0.076,0.211,3.42625648327132e-20
"RPL11",1.22703332706865e-24,0.292814043286106,0.562,0.369,3.58735463501789e-20
"ARMH4",1.65983356993285e-24,0.310660157590799,0.359,0.206,4.85268942505569e-20
"AC002070.1",2.17996182311718e-24,-0.389192263558308,0.165,0.323,6.37333638606539e-20
"CRADD",2.18763763649345e-24,0.380290824741753,0.324,0.177,6.39577739405224e-20
"COBLL1",2.8602240031675e-24,0.405913905482584,0.615,0.447,8.36215089566051e-20
"MSRB3",3.33643449921454e-24,0.303781217787121,0.339,0.189,9.75439990190363e-20
"RPL28",3.52105540194063e-24,0.314708797393,0.5,0.331,1.02941575731136e-19
"RPL9",3.73552929449658e-24,0.267482362812093,0.514,0.327,1.09211934453902e-19
"ITGA9",4.69329527316466e-24,0.371010039178279,0.537,0.366,1.37213180606242e-19
"ADGRF5",5.12732151094982e-24,0.33535607309659,0.858,0.723,1.49902371694129e-19
"STOM",5.88738233040572e-24,-0.418022245907515,0.572,0.663,1.72123509811742e-19
"RAC1",5.99888334731618e-24,0.258574661210264,0.525,0.34,1.75383353542136e-19
"GNAI1",6.02879519839115e-24,0.320817648583381,0.302,0.165,1.76257856420164e-19
"ADAMTS6",7.43000916096593e-24,0.310515555501784,0.128,0.042,2.1722374783e-19
"MAML3",8.97908480830559e-24,0.422670421971805,0.388,0.233,2.62512523455622e-19
"PCED1B",9.15896078339572e-24,0.411105194222968,0.302,0.167,2.67771377463357e-19
"PICALM",9.36287028145545e-24,-0.484043766569704,0.732,0.773,2.73732875548632e-19
"ZNRF1",1.04114790962599e-23,0.258152434111568,0.281,0.147,3.04390002858253e-19
"CREM",1.12300748181516e-23,-0.324152355082266,0.085,0.215,3.28322467383482e-19
"ADAMTS9-AS2",1.19866664425722e-23,0.415845624132552,0.583,0.408,3.5044218011504e-19
"WWP1",1.41971288452926e-23,0.255764269208932,0.365,0.211,4.15067258920976e-19
"CSGALNACT1",1.42400496191765e-23,0.396970777053465,0.391,0.235,4.16322090666245e-19
"UGCG",2.61861634484893e-23,-0.377659867690683,0.107,0.241,7.65578674580032e-19
"RGS6",3.17227148720599e-23,0.566413617083238,0.344,0.201,9.27445291999544e-19
"ITM2A",4.8986098892148e-23,0.323674423866905,0.506,0.341,1.43215758721084e-18
"LINC02328",4.95114989320864e-23,0.294362664494553,0.185,0.08,1.44751818277848e-18
"AGMO",5.89548641335973e-23,0.358782843847117,0.228,0.11,1.72360440780985e-18
"PCMTD1",7.60338872037098e-23,0.270368340108262,0.388,0.231,2.22292672628766e-18
"ANKRD17",8.80043224398246e-23,-0.396320050285966,0.451,0.585,2.57289437085071e-18
"DPYD",2.95600373346674e-22,0.416810151011157,0.702,0.575,8.64217251516337e-18
"SPAG9",3.10834206784155e-22,-0.460949894141846,0.404,0.524,9.08754886954155e-18
"NAMPT",3.41078190226433e-22,-0.459098087549446,0.114,0.246,9.97176196946e-18
"GMDS-DT",3.48737808638956e-22,0.303914969915609,0.391,0.235,1.01956985733685e-17
"ZBTB16",5.02565750992751e-22,0.383688779128486,0.876,0.803,1.46930122960241e-17
"HMGB1",5.3927490201951e-22,0.264135957750392,0.447,0.285,1.57662410354424e-17
"ITPR2",5.43769989002028e-22,0.313987417863306,0.618,0.437,1.58976593984633e-17
"RPS14",5.57220074389561e-22,0.267004290144582,0.554,0.371,1.62908860948532e-17
"IGFBP2",8.7308276833674e-22,0.279993984930155,0.293,0.163,2.55254478150929e-17
"JAK1",9.55187658507861e-22,0.341545500584709,0.583,0.43,2.79258663841358e-17
"HLA-E",1.15986722446359e-21,0.323491409888897,0.733,0.588,3.39098781744174e-17
"IRAK3",1.18302366373477e-21,-0.424455844841694,0.46,0.568,3.45868798329497e-17
"EBF1",1.31595980618264e-21,0.35912747263583,0.71,0.536,3.84734008935557e-17
"CLASP1",1.39591278330394e-21,0.279026545823094,0.494,0.325,4.0810906132674e-17
"FOSL2",1.54729693458276e-21,-0.35095458920758,0.157,0.292,4.52367731794615e-17
"FRY",1.91032995044018e-21,0.314953153164223,0.502,0.344,5.58504064310691e-17
"CTNND1",1.91338946883315e-21,0.30609776556716,0.619,0.449,5.5939854510806e-17
"FTH1",2.95914018614254e-21,0.277872197791618,0.639,0.465,8.65134224820634e-17
"BCAS3",4.25638340313811e-21,0.378350576000891,0.493,0.335,1.24439625174146e-16
"RPGR",4.37330477452748e-21,0.271553084268843,0.217,0.106,1.27857938388085e-16
"MACF1",4.39465534095494e-21,-0.360521201957164,0.687,0.762,1.28482143548159e-16
"PALLD",4.43882279747586e-21,-0.29024677002826,0.098,0.227,1.29773423307004e-16
"SH3PXD2A",5.24304289034657e-21,-0.361636541037747,0.144,0.275,1.53285601942172e-16
"TSPAN18",8.28902067035102e-21,0.272800873213281,0.501,0.338,2.42337808318383e-16
"H3F3A",8.64282549691863e-21,0.261596350699378,0.572,0.4,2.52681646227913e-16
"ATP13A3",1.02450673616489e-20,-0.475523135318727,0.153,0.28,2.99524789385168e-16
"FBXL7",1.4438318157076e-20,-0.473718356448226,0.737,0.832,4.22118669640275e-16
"NR4A1",1.77833059858187e-20,-0.276908970491108,0.089,0.211,5.19912733801396e-16
"HLA-DRA",1.81853191609253e-20,0.316730908697949,0.403,0.264,5.31665990988813e-16
"NOTCH4",2.02550903494785e-20,-0.372625454393254,0.355,0.483,5.92177821457355e-16
"ANKRD11",2.60333421637213e-20,-0.432674302570383,0.381,0.491,7.61110791498556e-16
"TSPAN14",2.68857194445012e-20,0.266200384300812,0.536,0.376,7.86030893679438e-16
"NBEAL1",3.10597710410288e-20,0.254203529471919,0.485,0.314,9.08063466155519e-16
"FNBP1L",3.20338294944319e-20,0.301568732667232,0.54,0.376,9.3654103909921e-16
"ABCG1",3.20579508618133e-20,-0.343207196411234,0.142,0.27,9.37246251395975e-16
"ITPKB",3.29374130644112e-20,0.312407373288279,0.57,0.411,9.62958208351125e-16
"MAST2",4.35879186456519e-20,-0.298671746302154,0.096,0.219,1.27433638952428e-15
"PRKCE",4.86327693169877e-20,-0.484376293066654,0.459,0.559,1.42182764375145e-15
"RPS19",5.1403991064441e-20,0.258461049440111,0.502,0.343,1.50284708276e-15
"CNTLN",6.8069774675984e-20,0.262534957051921,0.337,0.201,1.99008793242707e-15
"NEK7",7.54524849849632e-20,0.263457044674423,0.424,0.27,2.20592885102038e-15
"RPL17",9.95526482959959e-20,0.267805881668836,0.476,0.317,2.91052122558174e-15
"NF1",1.27700903305128e-19,-0.414032071078284,0.369,0.491,3.73346360902871e-15
"RPL32",1.29915476248583e-19,0.270753023370007,0.468,0.314,3.79820886360357e-15
"PREX2",2.05868381750039e-19,-0.428849307675539,0.553,0.643,6.01876800884414e-15
"PDE4B",2.17265736337813e-19,-0.265612443041855,0.04,0.138,6.35198106757229e-15
"THSD7A",2.28344169280495e-19,0.289239460745842,0.187,0.087,6.67587013308454e-15
"DDX17",5.59760735209422e-19,0.260923560215321,0.741,0.611,1.63651648545827e-14
"MIR181A1HG",5.81904424669105e-19,0.299915220868422,0.311,0.184,1.70125577596259e-14
"SEMA6A",7.78716237765154e-19,0.317629377052411,0.472,0.327,2.27665479273021e-14
"MGMT",1.00128113855773e-18,0.27773655312942,0.291,0.168,2.92734553668737e-14
"ACTA1",1.19892481807059e-18,0.260536296043235,0.314,0.184,3.50517659811117e-14
"RAPH1",1.20500184889082e-18,0.271181856445838,0.288,0.169,3.5229434054172e-14
"EXOC4",1.33427520961973e-18,0.33785410412547,0.615,0.481,3.90088700284424e-14
"C1orf21",1.40611872137125e-18,0.295310685075155,0.529,0.367,4.11092869380098e-14
"ENG",1.80694715997548e-18,-0.519437189888885,0.613,0.688,5.28279071690432e-14
"SP100",1.85155119852966e-18,-0.455449668910562,0.46,0.549,5.4131950840213e-14
"TNRC6B",1.95817779395399e-18,0.288437164924304,0.575,0.42,5.72492859840389e-14
"SIK3",1.98941908733917e-18,-0.418438947732893,0.374,0.489,5.81626564374479e-14
"PODXL",2.01417035248089e-18,0.265293968897446,0.628,0.472,5.88862844251312e-14
"FUS",2.11872121076492e-18,-0.346690808951793,0.25,0.369,6.19429333179231e-14
"PLPP1",3.60962637003147e-18,0.273535225950081,0.71,0.558,1.0553103655424e-13
"ASAP1",4.6866748084902e-18,0.304492737906288,0.859,0.778,1.37019624701019e-13
"CD2AP",5.08746930975256e-18,0.285011824114617,0.448,0.305,1.48737252739926e-13
"IGF1R",7.07173267917579e-18,0.287117750383723,0.476,0.325,2.06749176608383e-13
"PBX1",1.07538630324229e-17,0.318373094852273,0.335,0.205,3.14399939615916e-13
"OXR1",1.09769407787595e-17,0.27084673411692,0.321,0.197,3.20921840607812e-13
"PTPN14",1.80259969185263e-17,0.262910869806904,0.393,0.257,5.27008045910036e-13
"PKD1L1",2.01953970559208e-17,0.350327172655022,0.548,0.41,5.904326283269e-13
"SMC5",2.38597849269164e-17,-0.37323970250296,0.233,0.351,6.97564672123326e-13
"EEPD1",4.15836694112791e-17,0.26136429253598,0.446,0.308,1.21574015890815e-12
"SNRK",5.63693798821093e-17,-0.531459781865779,0.37,0.472,1.64801519023335e-12
"LINC00472",6.54092975752177e-17,0.30812599037475,0.434,0.296,1.91230622390906e-12
"PAN3",9.47748594404258e-17,0.252960067299387,0.516,0.365,2.77083779060029e-12
"ATP1B3",9.81059068069958e-17,-0.337609991699686,0.187,0.305,2.86822429140933e-12
"SYN3",1.52513174823608e-16,0.284017985594295,0.328,0.207,4.458875179143e-12
"STAT3",1.83620819811848e-16,-0.383731935176816,0.398,0.492,5.3683382880192e-12
"LAMB1",1.98189346123533e-16,-0.268037778607482,0.055,0.148,5.7942637232676e-12
"MEF2C-AS1",3.08639492205644e-16,0.288045472672525,0.257,0.15,9.0233841941242e-12
"SKIL",4.30421860811306e-16,-0.344200253277555,0.225,0.334,1.25838135226793e-11
"LRBA",5.47460058278169e-16,0.277586223698839,0.463,0.326,1.60055422638205e-11
"NEURL1B",7.60905721397855e-16,-0.385384673486227,0.386,0.483,2.22458396707877e-11
"PSME4",8.36752448719728e-16,-0.283898113408074,0.131,0.24,2.446329459077e-11
"RNF144B",1.10518896287792e-15,0.317331300003814,0.369,0.246,3.2311304518699e-11
"UVRAG",1.54615214729779e-15,0.296692918279717,0.535,0.4,4.52033041783983e-11
"RFTN1",2.16351975399814e-15,-0.39037898324428,0.596,0.663,6.32526635278896e-11
"PELI1",2.51265885972099e-15,-0.291680842703889,0.206,0.324,7.34600944228028e-11
"RFX3",2.69814198038667e-15,0.257252564942055,0.477,0.336,7.88828789385847e-11
"NRP1",3.31383317789165e-15,-0.41693369722793,0.684,0.759,9.68832267888402e-11
"TCF4",5.02560680597874e-15,-0.307947133095661,0.919,0.929,1.46928640579594e-10
"NEAT1",5.30420648048118e-15,-0.393364460050517,0.988,0.993,1.55073780663348e-10
"SAMD12",5.36390296100078e-15,0.283801882057261,0.214,0.121,1.56819066967819e-10
"STX12",6.22629922603019e-15,-0.26666770436298,0.172,0.282,1.82032084172219e-10
"RIN2",6.47478767051635e-15,0.273524807260866,0.746,0.61,1.89296892335216e-10
"LDB2",6.49244422541424e-15,-0.348525884281822,0.881,0.893,1.89813099374211e-10
"MPDZ",7.37581446655467e-15,-0.402680341331046,0.315,0.42,2.15639311744192e-10
"LRRFIP1",7.74381083789767e-15,0.263788660591499,0.541,0.409,2.26398053656776e-10
"ELOVL5",7.81954925533919e-15,-0.345288896988627,0.367,0.476,2.28612342029097e-10
"LRMDA",7.96658068569668e-15,0.300318177703317,0.866,0.848,2.32910952927028e-10
"PIAS1",8.2276048799111e-15,0.264026399185345,0.499,0.361,2.40542256269081e-10
"SMURF2",8.31370781822349e-15,-0.386377247951254,0.261,0.366,2.43059561773582e-10
"DENND2A",1.16275791065964e-14,-0.281576476609818,0.19,0.303,3.39943902760452e-10
"TACC1",1.74006742962029e-14,-0.437009679753618,0.903,0.905,5.08726113723788e-10
"SPTBN1",1.74127730858971e-14,-0.331335614233751,0.92,0.922,5.09079833939288e-10
"NFIA",1.74961507654009e-14,0.333360310634959,0.747,0.658,5.11517463777261e-10
"GHR",1.83298203564116e-14,0.261666349392642,0.215,0.12,5.35890627940048e-10
"MCL1",1.90624901770132e-14,-0.286530489020674,0.259,0.369,5.57310962815157e-10
"PEAK1",2.27079287402796e-14,0.304100378493099,0.788,0.693,6.63889004650814e-10
"SAMD4A",3.1077131140465e-14,-0.28149806662023,0.139,0.247,9.08571006022634e-10
"RIN3",3.5730358534471e-14,-0.309526641952354,0.25,0.359,1.0446127621138e-09
"ZNF366",3.5805783146501e-14,0.250285644269974,0.434,0.307,1.0468178760711e-09
"AL583785.1",4.63813644241117e-14,0.280489823633027,0.176,0.092,1.35600557030333e-09
"FAM155A",5.64721625057122e-14,0.589804526073107,0.178,0.095,1.651020143017e-09
"SBF2",6.00132992870164e-14,0.264570189021694,0.747,0.652,1.75454881795521e-09
"SSH1",8.94640725388336e-14,-0.346470708015907,0.226,0.327,2.61557162474534e-09
"TNS1",1.02550124284081e-13,-0.339069880151699,0.323,0.412,2.9981554335694e-09
"TCF7L1",1.04107438252582e-13,0.260437855280943,0.384,0.269,3.04368506475249e-09
"AQP1",1.69263168693918e-13,0.338685882860216,0.52,0.418,4.9485779999354e-09
"LINC01515",1.85608851259662e-13,0.264376876300228,0.204,0.117,5.42646037542749e-09
"AFF1",2.23246891433642e-13,0.278306442032382,0.723,0.607,6.52684611795397e-09
"PITPNB",2.3118252201911e-13,-0.275476980517059,0.204,0.306,6.75885221375069e-09
"F8",2.339093155557e-13,-0.590421478168244,0.694,0.714,6.83857274958645e-09
"FN1",2.46238529223931e-13,-0.284521607899763,0.045,0.121,7.19902964039085e-09
"KLF4",4.08056705495989e-13,-0.286913301405784,0.213,0.315,1.19299458418807e-08
"ANKS1A",5.31773011654289e-13,-0.492352360286018,0.411,0.482,1.55469157687248e-08
"PHF20",7.15668334881061e-13,-0.271685290038416,0.153,0.248,2.09232794385827e-08
"TTN",8.61963257921547e-13,-0.266047748730011,0.382,0.509,2.52003578085944e-08
"NEDD9",9.80798955176609e-13,-0.314475950321056,0.589,0.655,2.86746382535433e-08
"DIP2C",2.18608544206237e-12,-0.364503104715908,0.255,0.351,6.39123939841354e-08
"COL25A1",2.47946706036991e-12,-0.448773956527645,0.045,0.116,7.24896989769748e-08
"PITPNM2",2.52036609085655e-12,-0.31514685773582,0.324,0.418,7.3685423032282e-08
"LYST",3.66731495457116e-12,0.250164988586008,0.307,0.205,1.07217620011843e-07
"EGFL7",4.05702965663379e-12,-0.291551526906755,0.438,0.513,1.18611319041346e-07
"LINC00639",4.46375941758445e-12,-0.277040889416636,0.172,0.281,1.30502470332499e-07
"IFI44L",6.17480853687272e-12,-0.326402285360552,0.262,0.358,1.80526702384011e-07
"LINC02315",7.68801260562918e-12,0.286210454778345,0.111,0.052,2.24766736538175e-07
"ZNF160",8.58416814054305e-12,-0.258782462245997,0.248,0.345,2.50966739756917e-07
"SRGN",1.08306155871798e-11,-0.306238621777849,0.358,0.447,3.16643877306788e-07
"EPN2",1.29298454702672e-11,-0.289359871456821,0.277,0.37,3.7801696216873e-07
"SMAD6",2.79057744662558e-11,-0.453254381995559,0.246,0.343,8.15853222295454e-07
"VTI1A",3.68705083029778e-11,0.295013512527885,0.522,0.407,1.07794618074586e-06
"DACH1",3.74177608411289e-11,0.370989161568339,0.456,0.358,1.09394565595124e-06
"EPB41L4A",5.7359679855469e-11,-0.43874808803254,0.618,0.628,1.67696760025449e-06
"MYO1E",6.40466869729407e-11,-0.335644407446596,0.382,0.465,1.87246894034089e-06
"APP",8.25537359052327e-11,0.2645793950815,0.73,0.626,2.41354102292538e-06
"TCIM",8.38384679165676e-11,-0.330668962789077,0.446,0.512,2.45110144800877e-06
"CCNL1",9.51001766809496e-11,-0.258597109150551,0.207,0.291,2.78034876544424e-06
"RAD51B",1.12009478341673e-10,0.27413673171592,0.392,0.287,3.27470910879714e-06
"PARP14",1.38745248843837e-10,-0.305443705562969,0.382,0.462,4.05635609519843e-06
"PLSCR1",1.46505185561307e-10,-0.321095758031497,0.384,0.454,4.28322560507038e-06
"ARHGAP24",1.63707240669133e-10,0.296311532136761,0.338,0.247,4.78614488820278e-06
"INTS6",1.98168955294962e-10,-0.33155296129839,0.198,0.283,5.7936675770035e-06
"SMCHD1",2.29505550958914e-10,-0.373670919217346,0.411,0.466,6.70982428783481e-06
"PAPSS2",2.33452807309099e-10,-0.323887264438248,0.167,0.256,6.82522627448883e-06
"CD74",2.95857844561575e-10,0.261033082415328,0.602,0.503,8.64969994360222e-06
"EIF4G3",3.04657911994895e-10,-0.304258996515966,0.454,0.519,8.90697871508274e-06
"ANO2",3.15794703650489e-10,-0.318816094080461,0.76,0.799,9.23257395592569e-06
"IER2",4.05078019077606e-10,-0.262126070947687,0.245,0.33,1.18428609657529e-05
"WWTR1",4.41196321587681e-10,-0.378957460476538,0.429,0.494,1.28988156579374e-05
"ZSWIM6",5.60024537511023e-10,-0.292678113004292,0.406,0.476,1.63728773786723e-05
"SLC38A2",6.90029527213268e-10,-0.250476324517315,0.181,0.262,2.01737032576071e-05
"FMNL2",3.17980085337696e-09,-0.35622101928997,0.283,0.358,9.29646577493289e-05
"FAM241A",3.38323552946565e-09,-0.298089008968605,0.243,0.325,9.89122739394577e-05
"FBXW7",6.34758425748068e-09,-0.276479518179543,0.341,0.423,0.000185577973351705
"COL8A1",6.57781338258875e-09,-0.275636883080005,0.131,0.208,0.000192308952053365
"KMT2E",9.48702411115717e-09,-0.300022857175656,0.524,0.548,0.000277362636913791
"FCHSD2",1.00974555417014e-08,-0.294945535465128,0.627,0.665,0.000295209210217183
"IGFBP7",1.11999535962871e-08,-0.326378721054612,0.562,0.621,0.000327441843341049
"MGLL",1.44953886556796e-08,-0.378502945399104,0.692,0.685,0.000423787182737449
"WARS",1.57045325492008e-08,-0.304868723402331,0.53,0.589,0.000459137713608434
"REEP3",3.45986473086114e-08,-0.251598849466533,0.273,0.348,0.00101152605271456
"B4GALT1",4.94362482839025e-08,-0.282202225238642,0.247,0.314,0.00144531815482817
"TJP2",6.07086862815446e-08,-0.263741400057397,0.308,0.375,0.00177487915212724
"MEF2C",7.61162698532019e-08,-0.27919836579386,0.665,0.678,0.00222533526542821
"CNOT6L",8.87692608803611e-08,-0.284821522397152,0.369,0.43,0.00259525811109824
"ALG13",1.14944956112846e-07,-0.366161294902967,0.265,0.327,0.00336053073691516
"RDH10",1.26985071327226e-07,-0.254851899343526,0.144,0.211,0.00371253554532279
"CMIP",2.77580006055289e-07,-0.26849588487886,0.398,0.456,0.00811532905703244
"NDRG1",3.17987882426362e-07,-0.312865864209511,0.324,0.382,0.00929669373061712
"ETV6",5.41140522577337e-07,-0.266317056482758,0.442,0.488,0.015820784318071
"SNTG2",5.43877047830087e-07,0.265283481923743,0.259,0.187,0.0159007893703604
"DNAJC1",7.55679289587573e-07,-0.257775789645519,0.372,0.431,0.0220930397103823
"ID3",7.72645710742824e-07,-0.250017075804068,0.511,0.548,0.0225890699992772
"DOCK4",1.5795000872433e-06,-0.258343191114333,0.726,0.744,0.046178264550645
