"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MITF",6.90517039204746e-18,-0.269736384565252,0.088,0.225,2.018795615819e-13
"GPC6",7.17368796324958e-18,-0.500416583395903,0.173,0.33,2.09729941293565e-13
"NTM",1.03344613329585e-17,-0.313481034243271,0.048,0.165,3.02138311530376e-13
"MOXD1",1.03886827873272e-17,-0.400261261563543,0.141,0.282,3.03723529970297e-13
"SNX13",1.03938064645943e-17,0.275155372730884,0.445,0.285,3.03873325798879e-13
"HK1",1.1523996458507e-17,-0.316064055433854,0.162,0.306,3.36915560460912e-13
"AC008014.1",1.19612980358288e-17,0.258504112359318,0.207,0.092,3.4970050937549e-13
"CALU",1.21033317221205e-17,-0.30871962918276,0.309,0.458,3.53853006227914e-13
"LRRC49",1.46462921557425e-17,0.268158987848642,0.264,0.135,4.28198997465289e-13
"RPL5",1.85593626869987e-17,0.258387193302635,0.638,0.478,5.42601527517094e-13
"PALM2-AKAP2",3.00000850231854e-17,-0.464243037214069,0.24,0.387,8.77082485737848e-13
"BMP2K",3.16130993411146e-17,-0.337655880495431,0.167,0.313,9.24240572336827e-13
"MAN2A1",3.42913521915041e-17,0.399137152814055,0.543,0.404,1.00254197267081e-12
"CMYA5",4.70841018433506e-17,-0.351623055084713,0.109,0.242,1.3765508014922e-12
"RPS8",5.71065489429397e-17,0.271087631967312,0.661,0.501,1.66956706489578e-12
"CPE",6.78287454548075e-17,-0.263814809808729,0.098,0.232,1.98304120211675e-12
"SUMF1",6.95073850435375e-17,0.285266646720141,0.357,0.214,2.03211790913286e-12
"PDE3A",7.74170782389515e-17,0.562046866518205,0.56,0.45,2.26336569939399e-12
"AP003086.1",9.70875240474638e-17,0.263118678124263,0.385,0.234,2.83845085305165e-12
"TANC1",1.84342365495614e-16,-0.289012704168301,0.113,0.246,5.38943339762977e-12
"CCNL1",2.6470276949247e-16,-0.365780422648296,0.258,0.391,7.73885016888186e-12
"TPM1",3.2391923833843e-16,-0.430991737711416,0.402,0.541,9.47010285206233e-12
"TIAM1",3.26028835798054e-16,-0.341547483017702,0.115,0.244,9.53177904339192e-12
"PDE7B",3.75665685057081e-16,0.348159781180867,0.439,0.288,1.09829619683288e-11
"LTBP2",4.10015616571199e-16,0.279506297295912,0.741,0.563,1.19872165660756e-11
