"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GADD45B.2",9.51353483008321e-51,2.79112964718153,0.063,0.104,2.85406044902496e-47,"DCM-Cardiomyocytes","GADD45B"
"PRDX1",1.12097596201286e-50,-2.10455514663074,0.056,0.12,3.36292788603858e-47,"DCM-Cardiomyocytes","PRDX1"
"UQCR11.2",1.49871747017677e-50,-1.78900381923204,0.082,0.154,4.49615241053032e-47,"DCM-Cardiomyocytes","UQCR11"
"MAN1A1.2",1.87643599346948e-50,-3.48634903703137,0.127,0.176,5.62930798040843e-47,"DCM-Cardiomyocytes","MAN1A1"
"UQCR10.3",2.10275711413627e-50,0.415301227481327,0.253,0.318,6.3082713424088e-47,"DCM-Cardiomyocytes","UQCR10"
"ASB18.3",3.85439178595997e-50,-2.49627142529497,0.436,0.34,1.15631753578799e-46,"DCM-Cardiomyocytes","ASB18"
"FCHSD2.3",4.72699580095058e-50,4.74789384695286,0.468,0.389,1.41809874028518e-46,"DCM-Cardiomyocytes","FCHSD2"
"MIR1-1HG.2",6.96360754698277e-50,2.83765964998339,0.427,0.347,2.08908226409483e-46,"DCM-Cardiomyocytes","MIR1-1HG"
"WWTR1.3",9.08935917379617e-50,18.896884539332,0.427,0.315,2.72680775213885e-46,"DCM-Cardiomyocytes","WWTR1"
"RPN1.3",2.24853085864753e-49,-40.1872614848451,0.098,0.158,6.74559257594259e-46,"DCM-Cardiomyocytes","RPN1"
"ZSWIM6.3",2.30592685792142e-49,3.20560481928112,0.432,0.342,6.91778057376427e-46,"DCM-Cardiomyocytes","ZSWIM6"
"ZBTB20.2",2.61962205501316e-49,16.9015493780902,0.523,0.426,7.85886616503949e-46,"DCM-Cardiomyocytes","ZBTB20"
"P4HA1.3",3.82791969675539e-49,-7.40643402892437,0.301,0.384,1.14837590902662e-45,"DCM-Cardiomyocytes","P4HA1"
"PDE1C.2",7.98119287546535e-49,4.52848888930186,0.501,0.409,2.39435786263961e-45,"DCM-Cardiomyocytes","PDE1C"
"NPPB.3",1.28935742965204e-48,3.25012775460198,0.248,0.081,3.86807228895611e-45,"DCM-Cardiomyocytes","NPPB"
"MMP2.2",1.70267958617445e-48,12.8095716151949,0.092,0.135,5.10803875852335e-45,"DCM-Cardiomyocytes","MMP2"
"TMEM223.3",2.09355790345755e-48,-40.5646970975795,0.089,0.157,6.28067371037266e-45,"DCM-Cardiomyocytes","TMEM223"
"COG5.2",2.82854127072568e-48,27.4955149940427,0.474,0.396,8.48562381217704e-45,"DCM-Cardiomyocytes","COG5"
"CTSB.2",3.36524034459588e-48,-0.782768536153036,0.129,0.189,1.00957210337876e-44,"DCM-Cardiomyocytes","CTSB"
"STK39.2",5.62191880280741e-48,-6.45165752031468,0.446,0.372,1.68657564084222e-44,"DCM-Cardiomyocytes","STK39"
"DBI.3",5.65543157818942e-48,-0.912334902629088,0.096,0.164,1.69662947345683e-44,"DCM-Cardiomyocytes","DBI"
"FRMD4B.2",8.30382036876709e-48,9.00046792775047,0.221,0.283,2.49114611063013e-44,"DCM-Cardiomyocytes","FRMD4B"
"COX6C.3",1.2975040636851e-47,-1.68665478945982,0.277,0.339,3.89251219105529e-44,"DCM-Cardiomyocytes","COX6C"
"DKK3.2",1.55043683209856e-47,-3.02249580823967,0.277,0.336,4.65131049629569e-44,"DCM-Cardiomyocytes","DKK3"
"PBX3.2",2.73270807461298e-47,0.557365913127993,0.461,0.385,8.19812422383893e-44,"DCM-Cardiomyocytes","PBX3"
"PICALM.2",5.75144772419425e-47,2.96022741699193,0.443,0.372,1.72543431725827e-43,"DCM-Cardiomyocytes","PICALM"
"TACC2.3",6.27029947224887e-47,3.91723337103739,0.487,0.401,1.88108984167466e-43,"DCM-Cardiomyocytes","TACC2"
"NTN1.2",7.54459847351322e-47,-8.55418089254242,0.189,0.237,2.26337954205397e-43,"DCM-Cardiomyocytes","NTN1"
"RPL13.3",1.11098059394047e-46,-1.52032452277546,0.225,0.288,3.33294178182142e-43,"DCM-Cardiomyocytes","RPL13"
"GEM.3",1.63810029202785e-46,7.77377374520871,0.113,0.137,4.91430087608355e-43,"DCM-Cardiomyocytes","GEM"
"MYLK4.3",1.65122534965166e-46,3.78431453519152,0.091,0.143,4.95367604895497e-43,"DCM-Cardiomyocytes","MYLK4"
"MIR133A1HG.2",1.77851708126766e-46,-3.11555107110231,0.31,0.39,5.33555124380297e-43,"DCM-Cardiomyocytes","MIR133A1HG"
"COLQ.3",2.15263401246832e-46,4.42678385905627,0.243,0.121,6.45790203740496e-43,"DCM-Cardiomyocytes","COLQ"
"COL6A2.2",5.25453723289532e-46,3.2006852950327,0.066,0.105,1.5763611698686e-42,"DCM-Cardiomyocytes","COL6A2"
"MYOZ2.2",5.67974569333977e-46,1.1301040406742,0.368,0.431,1.70392370800193e-42,"DCM-Cardiomyocytes","MYOZ2"
"GPHN.3",6.23395948644967e-46,15.9024196677123,0.49,0.403,1.8701878459349e-42,"DCM-Cardiomyocytes","GPHN"
"RPS15.2",6.80340741719112e-46,2.20684693579706,0.138,0.201,2.04102222515734e-42,"DCM-Cardiomyocytes","RPS15"
"TTTY10.3",1.13117684458432e-45,-25.3389066920192,0.351,0.23,3.39353053375296e-42,"DCM-Cardiomyocytes","TTTY10"
"MID1.3",1.45784979697987e-45,4.64316984383318,0.227,0.095,4.37354939093962e-42,"DCM-Cardiomyocytes","MID1"
"RPS5.1",1.7114379101474e-45,-0.270271805031993,0.069,0.136,5.13431373044221e-42,"DCM-Cardiomyocytes","RPS5"
"ZFP36.2",2.44845083781049e-45,-16.0130108726091,0.098,0.142,7.34535251343146e-42,"DCM-Cardiomyocytes","ZFP36"
"MYL12A.3",3.94542444465959e-45,2.79548591131955,0.424,0.333,1.18362733339788e-41,"DCM-Cardiomyocytes","MYL12A"
"IGFBP5.2",4.78618669122785e-45,-19.2979054824031,0.084,0.13,1.43585600736835e-41,"DCM-Cardiomyocytes","IGFBP5"
"PLOD2.3",7.96802229746298e-45,-2.16883129700883,0.287,0.366,2.39040668923889e-41,"DCM-Cardiomyocytes","PLOD2"
"RPS14.1",1.28941901207433e-44,-2.00931163614934,0.162,0.233,3.86825703622298e-41,"DCM-Cardiomyocytes","RPS14"
"TPD52L1.3",1.6519645674753e-44,-0.324301628704777,0.434,0.336,4.95589370242589e-41,"DCM-Cardiomyocytes","TPD52L1"
"CACNA1C.2",2.14299697795867e-44,-7.99898937006457,0.505,0.397,6.428990933876e-41,"DCM-Cardiomyocytes","CACNA1C"
"SPTLC3.2",3.32212827484222e-44,-7.42850031420661,0.062,0.103,9.96638482452665e-41,"DCM-Cardiomyocytes","SPTLC3"
"CALR.2",3.69401203237886e-44,-9.55579329387644,0.1,0.157,1.10820360971366e-40,"DCM-Cardiomyocytes","CALR"
"SGPP2.3",8.75545395295169e-44,-6.57194323877555,0.099,0.159,2.62663618588551e-40,"DCM-Cardiomyocytes","SGPP2"
"DIP2C.3",9.81860468098823e-44,-2.18257851259583,0.466,0.39,2.94558140429647e-40,"DCM-Cardiomyocytes","DIP2C"
"MET.2",2.32192388552994e-43,-16.481183915648,0.118,0.17,6.96577165658981e-40,"DCM-Cardiomyocytes","MET"
"WWOX.3",2.54535463251631e-43,-16.1291550345664,0.302,0.363,7.63606389754893e-40,"DCM-Cardiomyocytes","WWOX"
"ZNF385D.3",2.6334086453363e-43,0.43990055461822,0.264,0.144,7.90022593600891e-40,"DCM-Cardiomyocytes","ZNF385D"
"ETV1.3",3.76066634979464e-43,-2.18210882017256,0.399,0.297,1.12819990493839e-39,"DCM-Cardiomyocytes","ETV1"
"MAPRE2.3",1.39791298748351e-42,-7.41732969339138,0.453,0.374,4.19373896245053e-39,"DCM-Cardiomyocytes","MAPRE2"
"LRRC7.2",1.48167069793858e-42,4.00040803378359,0.084,0.125,4.44501209381574e-39,"DCM-Cardiomyocytes","LRRC7"
"PXDNL.2",2.42000587411006e-42,23.6392472921888,0.474,0.388,7.26001762233019e-39,"DCM-Cardiomyocytes","PXDNL"
"CNKSR3.3",3.32041540325817e-42,17.253925212003,0.425,0.323,9.96124620977451e-39,"DCM-Cardiomyocytes","CNKSR3"
"PDLIM5.1",5.84096627440598e-42,22.4976953391849,0.502,0.41,1.75228988232179e-38,"DCM-Cardiomyocytes","PDLIM5"
"RNF115.2",8.07361660555412e-42,12.9345894736755,0.459,0.389,2.42208498166623e-38,"DCM-Cardiomyocytes","RNF115"
"GRIN2A.3",1.20517297957111e-41,12.8101438453416,0.068,0.115,3.61551893871334e-38,"DCM-Cardiomyocytes","GRIN2A"
"ZFPM2.2",2.77033146083584e-41,4.89756873763942,0.492,0.408,8.31099438250753e-38,"DCM-Cardiomyocytes","ZFPM2"
"FAM107A.3",2.94877490567508e-41,-1.05237173080732,0.149,0.206,8.84632471702525e-38,"DCM-Cardiomyocytes","FAM107A"
"MARCH11.2",3.00203739608507e-41,19.7421857889104,0.126,0.181,9.0061121882552e-38,"DCM-Cardiomyocytes","MARCH11"
"UBB.2",6.47523595819508e-41,-33.7531851321533,0.108,0.165,1.94257078745852e-37,"DCM-Cardiomyocytes","UBB"
"MAOB.2",2.9907124431727e-40,9.13528289163547,0.29,0.371,8.97213732951809e-37,"DCM-Cardiomyocytes","MAOB"
"GAB1.2",4.29104514691777e-40,-13.6131420216715,0.484,0.4,1.28731354407533e-36,"DCM-Cardiomyocytes","GAB1"
"TPT1.3",4.65071360464735e-40,2.98120386537588,0.258,0.313,1.3952140813942e-36,"DCM-Cardiomyocytes","TPT1"
"MAST4.3",6.50181855505823e-40,-6.42337307884747,0.345,0.406,1.95054556651747e-36,"DCM-Cardiomyocytes","MAST4"
"PDLIM3.2",6.66103346946877e-40,2.79639482446664,0.425,0.332,1.99831004084063e-36,"DCM-Cardiomyocytes","PDLIM3"
"RPL3.2",7.42309450286877e-40,0.724178240784604,0.077,0.122,2.22692835086063e-36,"DCM-Cardiomyocytes","RPL3"
"RPL32.3",1.10944076582304e-39,-9.79518689776467,0.125,0.187,3.32832229746912e-36,"DCM-Cardiomyocytes","RPL32"
"RPS13.1",1.56131604960202e-39,-10.5063159845175,0.152,0.215,4.68394814880606e-36,"DCM-Cardiomyocytes","RPS13"
"LRRC49.3",1.94152323618382e-39,-3.7061952318588,0.424,0.336,5.82456970855147e-36,"DCM-Cardiomyocytes","LRRC49"
"TACC1.3",4.06445406186803e-39,-17.8848604402171,0.151,0.186,1.21933621856041e-35,"DCM-Cardiomyocytes","TACC1"
"RPL41.2",8.89554170162073e-39,-3.66081275587313,0.104,0.161,2.66866251048622e-35,"DCM-Cardiomyocytes","RPL41"
"HOPX.2",1.04845614785331e-38,-23.8337324819189,0.101,0.13,3.14536844355992e-35,"DCM-Cardiomyocytes","HOPX"
"MT-ATP6.2",1.72071240446315e-38,-2.40432228883006,0.274,0.334,5.16213721338945e-35,"DCM-Cardiomyocytes","MT-ATP6"
"RPS4X.3",2.5016612853637e-38,38.4119933447769,0.096,0.153,7.50498385609111e-35,"DCM-Cardiomyocytes","RPS4X"
"RPL7A.2",3.29123431818167e-38,-1.89805090118164,0.093,0.157,9.87370295454502e-35,"DCM-Cardiomyocytes","RPL7A"
"DLG2.3",9.59649350010775e-38,17.5032799027957,0.499,0.408,2.87894805003232e-34,"DCM-Cardiomyocytes","DLG2"
"DGKH.3",1.15891849430149e-37,22.2600089843368,0.289,0.185,3.47675548290446e-34,"DCM-Cardiomyocytes","DGKH"
"SSR4.2",1.32436182603338e-37,-2.69276105041053,0.082,0.129,3.97308547810013e-34,"DCM-Cardiomyocytes","SSR4"
"BICD1.3",3.47763899481373e-37,38.2895813064565,0.312,0.207,1.04329169844412e-33,"DCM-Cardiomyocytes","BICD1"
"ADRA1A.1",4.63652290987064e-37,0.719409809190025,0.323,0.394,1.39095687296119e-33,"DCM-Cardiomyocytes","ADRA1A"
"MT-CO1.2",5.27010198648698e-37,-3.15844730702435,0.266,0.34,1.58103059594609e-33,"DCM-Cardiomyocytes","MT-CO1"
"SMYD3.1",8.46877531509374e-37,36.1618487743836,0.314,0.384,2.54063259452812e-33,"DCM-Cardiomyocytes","SMYD3"
"AR.3",1.12750889987452e-36,8.08019058473283,0.393,0.305,3.38252669962355e-33,"DCM-Cardiomyocytes","AR"
"SGCG.2",2.61768269581393e-36,-4.68691625812396,0.468,0.399,7.85304808744179e-33,"DCM-Cardiomyocytes","SGCG"
"NDUFB4.3",3.04101361405681e-36,-25.4208666167363,0.168,0.222,9.12304084217043e-33,"DCM-Cardiomyocytes","NDUFB4"
"CADM2.2",7.42426502922783e-36,2.54888956156855,0.095,0.123,2.22727950876835e-32,"DCM-Cardiomyocytes","CADM2"
"GNG7.2",1.08462837667055e-35,-1.67763411906444,0.303,0.363,3.25388513001166e-32,"DCM-Cardiomyocytes","GNG7"
"BMP2K.3",1.68325132711452e-35,-10.8143728885595,0.423,0.327,5.04975398134356e-32,"DCM-Cardiomyocytes","BMP2K"
"QKI.3",2.72181873309095e-35,1.57770159569575,0.497,0.425,8.16545619927284e-32,"DCM-Cardiomyocytes","QKI"
"BTG2.2",3.41178379839463e-35,-26.5223881801098,0.14,0.175,1.02353513951839e-31,"DCM-Cardiomyocytes","BTG2"
"ANKH.2",3.54907990680404e-35,-3.95688349065602,0.44,0.376,1.06472397204121e-31,"DCM-Cardiomyocytes","ANKH"
"HSPA1A.2",4.91555969011091e-35,-25.9024229126369,0.101,0.153,1.47466790703327e-31,"DCM-Cardiomyocytes","HSPA1A"
"UBA6-AS1.2",6.39448405359151e-35,-4.3188296590467,0.184,0.221,1.91834521607745e-31,"DCM-Cardiomyocytes","UBA6-AS1"
"USP53.3",1.02938884670408e-34,-5.0978554459637,0.466,0.394,3.08816654011223e-31,"DCM-Cardiomyocytes","USP53"
"NEXN.2",1.05671642092038e-34,13.6088212407638,0.508,0.432,3.17014926276113e-31,"DCM-Cardiomyocytes","NEXN"
"DPP4.3",1.77975878644361e-34,-8.47717925398085,0.125,0.165,5.33927635933085e-31,"DCM-Cardiomyocytes","DPP4"
"CLSTN2.2",2.19099266790644e-34,8.69289035897356,0.169,0.063,6.57297800371932e-31,"DCM-Cardiomyocytes","CLSTN2"
"SGCD.3",3.11709978156455e-34,-13.9391778387051,0.38,0.451,9.35129934469365e-31,"DCM-Cardiomyocytes","SGCD"
"HDAC9.3",3.98361279842614e-34,-1.65276754778379,0.467,0.387,1.19508383952784e-30,"DCM-Cardiomyocytes","HDAC9"
"ARHGAP31.3",4.46701878687775e-34,-7.82348402750583,0.299,0.379,1.34010563606332e-30,"DCM-Cardiomyocytes","ARHGAP31"
"GABARAPL2.3",8.0766013116465e-34,0.262370055768982,0.105,0.157,2.42298039349395e-30,"DCM-Cardiomyocytes","GABARAPL2"
"MIR99AHG.2",9.79843112571893e-34,12.4214392679384,0.48,0.407,2.93952933771568e-30,"DCM-Cardiomyocytes","MIR99AHG"
"RPS23.2",1.26129759806361e-33,-1.43158241731118,0.126,0.182,3.78389279419083e-30,"DCM-Cardiomyocytes","RPS23"
"HLA-A.3",1.63791047529111e-33,-36.5620093232257,0.115,0.152,4.91373142587332e-30,"DCM-Cardiomyocytes","HLA-A"
"FOXO3.3",2.30516588763756e-33,24.8810498101624,0.444,0.382,6.91549766291268e-30,"DCM-Cardiomyocytes","FOXO3"
"RPS24.2",3.65253125781161e-33,39.4960468022637,0.225,0.275,1.09575937734348e-29,"DCM-Cardiomyocytes","RPS24"
"PRRX1.3",4.04025994517158e-33,2.793442337395,0.374,0.284,1.21207798355147e-29,"DCM-Cardiomyocytes","PRRX1"
"RPS27.1",5.30151819362679e-33,-3.09139510433449,0.063,0.118,1.59045545808804e-29,"DCM-Cardiomyocytes","RPS27"
"PPP1R1C.2",1.47169123686959e-32,3.50258223413686,0.339,0.406,4.41507371060878e-29,"DCM-Cardiomyocytes","PPP1R1C"
"BTBD9.3",1.5661846276433e-32,8.923862710813,0.46,0.39,4.69855388292991e-29,"DCM-Cardiomyocytes","BTBD9"
"BBS9.1",2.84666121807204e-32,2.4203769815401,0.294,0.346,8.53998365421612e-29,"DCM-Cardiomyocytes","BBS9"
"RPS26.2",4.01198590714178e-32,6.47010160884717,0.091,0.147,1.20359577214253e-28,"DCM-Cardiomyocytes","RPS26"
"CPQ.2",4.24394943634518e-32,30.0290919029379,0.41,0.337,1.27318483090355e-28,"DCM-Cardiomyocytes","CPQ"
"POLR2L.1",4.54669829121239e-32,-3.16107546534145,0.124,0.178,1.36400948736372e-28,"DCM-Cardiomyocytes","POLR2L"
"SRP14.3",5.11111014392554e-32,-0.764518859947062,0.103,0.158,1.53333304317766e-28,"DCM-Cardiomyocytes","SRP14"
"SLCO5A1.1",5.54629090874015e-32,-9.56256128063423,0.277,0.347,1.66388727262204e-28,"DCM-Cardiomyocytes","SLCO5A1"
"NEXN-AS1.3",5.78460223066033e-32,-32.8482235530317,0.071,0.122,1.7353806691981e-28,"DCM-Cardiomyocytes","NEXN-AS1"
"TENM3.3",6.758848853163e-32,-6.39778092236027,0.294,0.19,2.0276546559489e-28,"DCM-Cardiomyocytes","TENM3"
"RPL18.2",1.04113687122141e-31,-1.64636789398759,0.065,0.118,3.12341061366423e-28,"DCM-Cardiomyocytes","RPL18"
"SEMA3C.3",1.39937378830707e-31,4.15314850408134,0.312,0.39,4.19812136492122e-28,"DCM-Cardiomyocytes","SEMA3C"
"ATP1A1.3",1.55663272796249e-31,-5.97453197027144,0.303,0.374,4.66989818388748e-28,"DCM-Cardiomyocytes","ATP1A1"
"FAM189A2.3",1.86429823554407e-31,-18.0366548071742,0.423,0.355,5.59289470663221e-28,"DCM-Cardiomyocytes","FAM189A2"
"ARHGAP26.3",2.15982926653471e-31,-2.72357897235316,0.471,0.401,6.47948779960412e-28,"DCM-Cardiomyocytes","ARHGAP26"
"MYO18B.2",2.86926733837661e-31,-8.63356328235908,0.458,0.364,8.60780201512982e-28,"DCM-Cardiomyocytes","MYO18B"
"YBX3.3",2.94453319929484e-31,11.6212384585416,0.341,0.249,8.83359959788451e-28,"DCM-Cardiomyocytes","YBX3"
"SORBS1.2",5.15748715367532e-31,-9.08523750414467,0.492,0.415,1.54724614610259e-27,"DCM-Cardiomyocytes","SORBS1"
"MED12L.3",8.08481167999322e-31,-4.58582848624954,0.17,0.064,2.42544350399797e-27,"DCM-Cardiomyocytes","MED12L"
"CPNE5.2",1.021454771867e-30,-5.89201594627918,0.291,0.35,3.06436431560101e-27,"DCM-Cardiomyocytes","CPNE5"
"ABRA.2",1.06066222875517e-30,-31.7497785041985,0.102,0.137,3.1819866862655e-27,"DCM-Cardiomyocytes","ABRA"
"COX8A.1",1.85943772197114e-30,3.05266248980941,0.052,0.101,5.57831316591341e-27,"DCM-Cardiomyocytes","COX8A"
"MYOM2.3",4.58268995659399e-30,-7.0354080558224,0.472,0.411,1.3748069869782e-26,"DCM-Cardiomyocytes","MYOM2"
"MT-ATP8.3",5.54941414337445e-30,1.16418106506518,0.173,0.198,1.66482424301233e-26,"DCM-Cardiomyocytes","MT-ATP8"
"AGBL3.3",8.25101743866439e-30,2.83359875702293,0.07,0.115,2.47530523159932e-26,"DCM-Cardiomyocytes","AGBL3"
"ATF7IP2.2",9.62870263429443e-30,18.6874595594683,0.421,0.368,2.88861079028833e-26,"DCM-Cardiomyocytes","ATF7IP2"
"RPL19.2",1.04087928106735e-29,-8.74524113896311,0.091,0.143,3.12263784320206e-26,"DCM-Cardiomyocytes","RPL19"
"PAG1.3",2.04951198275719e-29,7.00618626882854,0.305,0.217,6.14853594827157e-26,"DCM-Cardiomyocytes","PAG1"
"RPL23A.2",2.13509399715379e-29,-4.04476370151539,0.07,0.12,6.40528199146137e-26,"DCM-Cardiomyocytes","RPL23A"
"FBXO32.2",2.36082640752745e-29,-5.97975556017168,0.324,0.373,7.08247922258236e-26,"DCM-Cardiomyocytes","FBXO32"
"PRDM16.3",2.64115881224981e-29,-10.2838454727066,0.333,0.402,7.92347643674943e-26,"DCM-Cardiomyocytes","PRDM16"
"RPS27A.2",4.16432564752852e-29,-0.936182131276501,0.066,0.119,1.24929769425855e-25,"DCM-Cardiomyocytes","RPS27A"
"SORT1.2",4.99599353406764e-29,3.0888522418848,0.425,0.349,1.49879806022029e-25,"DCM-Cardiomyocytes","SORT1"
"JUNB.2",5.60478014626568e-29,11.0757098685663,0.089,0.125,1.68143404387971e-25,"DCM-Cardiomyocytes","JUNB"
"NPAS3.1",1.06278424278662e-28,3.61916917301936,0.278,0.186,3.18835272835985e-25,"DCM-Cardiomyocytes","NPAS3"
"HSPG2.3",1.22521186277177e-28,-3.69550622597058,0.414,0.321,3.67563558831532e-25,"DCM-Cardiomyocytes","HSPG2"
"AC004053.1.3",1.28610164558133e-28,-18.1187266755592,0.089,0.109,3.858304936744e-25,"DCM-Cardiomyocytes","AC004053.1"
"LPL.2",1.3650867683283e-28,-4.44327534614876,0.43,0.349,4.09526030498491e-25,"DCM-Cardiomyocytes","LPL"
"L3MBTL4.3",1.73619755839381e-28,1.17839586349822,0.096,0.118,5.20859267518143e-25,"DCM-Cardiomyocytes","L3MBTL4"
"CKMT2-AS1.2",1.84413476489036e-28,-39.7555670668047,0.178,0.221,5.53240429467108e-25,"DCM-Cardiomyocytes","CKMT2-AS1"
"FBXL17.2",2.12185406588816e-28,-6.89905979176636,0.475,0.408,6.36556219766449e-25,"DCM-Cardiomyocytes","FBXL17"
"CTNND2.3",2.67763152889339e-28,-6.78586614013559,0.418,0.359,8.03289458668017e-25,"DCM-Cardiomyocytes","CTNND2"
"ADAMTS9-AS2.2",3.74584556421146e-28,-2.91065767091708,0.319,0.234,1.12375366926344e-24,"DCM-Cardiomyocytes","ADAMTS9-AS2"
"RPS12.3",7.64175653814313e-28,-12.6701579513119,0.084,0.134,2.29252696144294e-24,"DCM-Cardiomyocytes","RPS12"
"PALMD.3",8.57967958933686e-28,9.64118971873518,0.462,0.397,2.57390387680106e-24,"DCM-Cardiomyocytes","PALMD"
"KCNK1.3",9.49062947207455e-28,-32.3740469838861,0.114,0.157,2.84718884162237e-24,"DCM-Cardiomyocytes","KCNK1"
"PCNT.3",1.05477515651257e-27,-37.8627093916087,0.318,0.372,3.16432546953772e-24,"DCM-Cardiomyocytes","PCNT"
"HIVEP2.2",1.08177672297742e-27,-15.0111054667593,0.417,0.341,3.24533016893225e-24,"DCM-Cardiomyocytes","HIVEP2"
"FHL1.2",1.14489007565668e-27,1.54605861667713,0.414,0.343,3.43467022697004e-24,"DCM-Cardiomyocytes","FHL1"
"FAM180A.3",1.78150018815036e-27,-6.88536245591882,0.091,0.116,5.34450056445109e-24,"DCM-Cardiomyocytes","FAM180A"
"ATP8B1.1",2.37303398826605e-27,1.12137436248091,0.216,0.113,7.11910196479816e-24,"DCM-Cardiomyocytes","ATP8B1"
"PPP1R3C.2",3.01088424580313e-27,1.77309469704723,0.212,0.252,9.0326527374094e-24,"DCM-Cardiomyocytes","PPP1R3C"
"ABI3BP.3",3.7072085421201e-27,20.6868689551253,0.057,0.101,1.11216256263603e-23,"DCM-Cardiomyocytes","ABI3BP"
"NPR3.2",4.70485732538524e-27,5.21942552917988,0.254,0.171,1.41145719761557e-23,"DCM-Cardiomyocytes","NPR3"
"ANKRD33B.2",6.0005484841051e-27,-4.80346841111062,0.157,0.062,1.80016454523153e-23,"DCM-Cardiomyocytes","ANKRD33B"
"RPL21.2",6.95712648990371e-27,-0.283842996010808,0.065,0.11,2.08713794697111e-23,"DCM-Cardiomyocytes","RPL21"
"CARMN.2",7.64551794824374e-27,-2.46485131987179,0.115,0.141,2.29365538447312e-23,"DCM-Cardiomyocytes","CARMN"
"SLC8A1.2",8.68597678599306e-27,-9.88728698415352,0.494,0.417,2.60579303579792e-23,"DCM-Cardiomyocytes","SLC8A1"
"RCAN1.1",1.13026736671138e-26,-17.7457657832143,0.269,0.302,3.39080210013414e-23,"DCM-Cardiomyocytes","RCAN1"
"PROM1.3",1.45093154845742e-26,4.42764443188436,0.163,0.07,4.35279464537227e-23,"DCM-Cardiomyocytes","PROM1"
"STARD13.3",1.8811509494635e-26,-2.10845398568253,0.355,0.417,5.6434528483905e-23,"DCM-Cardiomyocytes","STARD13"
"NMRK2.2",2.21138473108022e-26,-29.4742583990423,0.288,0.349,6.63415419324065e-23,"DCM-Cardiomyocytes","NMRK2"
"BDNF-AS.2",3.17157560838949e-26,-1.32160038241015,0.302,0.217,9.51472682516848e-23,"DCM-Cardiomyocytes","BDNF-AS"
"RPL15.3",3.58851642231926e-26,5.16358170531132,0.077,0.124,1.07655492669578e-22,"DCM-Cardiomyocytes","RPL15"
"LRRC1.2",4.01340661901755e-26,-0.608757368548996,0.241,0.154,1.20402198570526e-22,"DCM-Cardiomyocytes","LRRC1"
"RPL27.2",4.04255330738602e-26,-1.30745316121214,0.074,0.124,1.21276599221581e-22,"DCM-Cardiomyocytes","RPL27"
"CLECL1.1",8.89823009177081e-26,9.03110107951759,0.17,0.16,2.66946902753124e-22,"DCM-Cardiomyocytes","CLECL1"
"UROS.3",9.66902811083895e-26,-37.4979627082242,0.139,0.177,2.90070843325169e-22,"DCM-Cardiomyocytes","UROS"
"C1orf21.3",1.53316849790206e-25,1.45219195990828,0.434,0.379,4.59950549370617e-22,"DCM-Cardiomyocytes","C1orf21"
"BCAS3.3",1.88225976839828e-25,11.9727130501409,0.439,0.387,5.64677930519483e-22,"DCM-Cardiomyocytes","BCAS3"
"MYL2.3",2.19294608894573e-25,8.68434492404832,0.425,0.368,6.57883826683719e-22,"DCM-Cardiomyocytes","MYL2"
"RPL35.2",3.18929773148339e-25,-8.51948112104401,0.09,0.137,9.56789319445017e-22,"DCM-Cardiomyocytes","RPL35"
"VLDLR-AS1.2",3.55184749865456e-25,1.04744109197762,0.419,0.366,1.06555424959637e-21,"DCM-Cardiomyocytes","VLDLR-AS1"
"PLXNA4.3",3.75976009727303e-25,0.310162562739535,0.396,0.334,1.12792802918191e-21,"DCM-Cardiomyocytes","PLXNA4"
"MT-ND2.1",4.36546942897275e-25,-9.93721844712842,0.213,0.243,1.30964082869183e-21,"DCM-Cardiomyocytes","MT-ND2"
"CDHR3.3",4.67433047108966e-25,-31.6431780535261,0.103,0.127,1.4022991413269e-21,"DCM-Cardiomyocytes","CDHR3"
"LINC00670.3",5.52910530743391e-25,1.65702042308054,0.151,0.063,1.65873159223017e-21,"DCM-Cardiomyocytes","LINC00670"
"RPS6KA2.2",6.72653121554605e-25,-5.13940998485287,0.279,0.305,2.01795936466381e-21,"DCM-Cardiomyocytes","RPS6KA2"
"SIPA1L2.3",7.94387988799604e-25,-0.867244007215326,0.409,0.356,2.38316396639881e-21,"DCM-Cardiomyocytes","SIPA1L2"
"NR3C2.2",9.67676241852689e-25,5.44977220274099,0.451,0.392,2.90302872555807e-21,"DCM-Cardiomyocytes","NR3C2"
"HBB.2",1.13228659027805e-24,0.927518388887883,0.148,0.04,3.39685977083414e-21,"DCM-Cardiomyocytes","HBB"
"VCL.2",1.21073553878176e-24,4.30741407948636,0.468,0.407,3.63220661634528e-21,"DCM-Cardiomyocytes","VCL"
"TCF4.2",2.46658207755042e-24,10.7826428245143,0.154,0.175,7.39974623265126e-21,"DCM-Cardiomyocytes","TCF4"
"ZNF318.2",2.59420248498338e-24,-9.99847276203959,0.241,0.271,7.78260745495013e-21,"DCM-Cardiomyocytes","ZNF318"
"STPG2.1",4.03188360662957e-24,2.81436618488938,0.12,0.144,1.20956508198887e-20,"DCM-Cardiomyocytes","STPG2"
"LINC00923.2",4.80021175744911e-24,-0.929778936814797,0.356,0.278,1.44006352723473e-20,"DCM-Cardiomyocytes","LINC00923"
"SCN5A.2",6.23855858374816e-24,-5.62625569564677,0.436,0.382,1.87156757512445e-20,"DCM-Cardiomyocytes","SCN5A"
