"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MYO1B",1.95574541974905e-49,-27.3913110349799,0.269,0.013,5.86723625924715e-46,"Chemo-Macrophage","MYO1B"
"MGAM.1",2.41935584699545e-49,-26.6593511280414,0.143,0.014,7.25806754098635e-46,"Chemo-Macrophage","MGAM"
"DAB1",2.83773065272358e-49,-17.7845079770566,0.249,0.059,8.51319195817075e-46,"Chemo-Macrophage","DAB1"
"ANXA2R.1",3.02693891108621e-49,-14.9939060051368,0.264,0.019,9.08081673325864e-46,"Chemo-Macrophage","ANXA2R"
"PTGDS.1",3.33694119078528e-49,-8.22201116708683,0.161,0.215,1.00108235723558e-45,"Chemo-Macrophage","PTGDS"
"GALM.1",4.12967345604432e-49,-4.53878070831824,0.182,0.192,1.2389020368133e-45,"Chemo-Macrophage","GALM"
"AC144831.1",4.69511486422125e-49,-17.6643399381562,0.226,0.045,1.40853445926637e-45,"Chemo-Macrophage","AC144831.1"
"NEURL1B.1",4.92811559648183e-49,-26.1405123988203,0.239,0.016,1.47843467894455e-45,"Chemo-Macrophage","NEURL1B"
"RPL18A.1",5.18087159701582e-49,-14.0825575594149,0.318,0.02,1.55426147910475e-45,"Chemo-Macrophage","RPL18A"
"CLIP4",8.26584334883983e-49,-3.87924884375345,0.223,0.2,2.47975300465195e-45,"Chemo-Macrophage","CLIP4"
"KCNQ5",8.38074963072928e-49,-31.8214482964213,0.101,0.016,2.51422488921878e-45,"Chemo-Macrophage","KCNQ5"
"WDR11-AS1.1",9.40705997757363e-49,-27.2699693507268,0.318,0.015,2.82211799327209e-45,"Chemo-Macrophage","WDR11-AS1"
"FAM110B.1",1.03519911021896e-48,-14.8094903419898,0.263,0.105,3.10559733065688e-45,"Chemo-Macrophage","FAM110B"
"ATAD5.1",1.13647505579122e-48,-6.40112202390057,0.163,0.079,3.40942516737365e-45,"Chemo-Macrophage","ATAD5"
"ATG10",1.25571725720665e-48,-3.43929306051227,0.274,0.197,3.76715177161996e-45,"Chemo-Macrophage","ATG10"
"FANCI.1",1.44028721693577e-48,-14.9399474249186,0.209,0.047,4.32086165080732e-45,"Chemo-Macrophage","FANCI"
"CTSZ.1",1.51766275911922e-48,-5.95669428580728,0.36,0.22,4.55298827735766e-45,"Chemo-Macrophage","CTSZ"
"PDZD2.1",1.65811030790599e-48,-25.3265913600239,0.183,0.034,4.97433092371798e-45,"Chemo-Macrophage","PDZD2"
"MIR646HG",2.27145538714555e-48,-19.374293928788,0.247,0.278,6.81436616143665e-45,"Chemo-Macrophage","MIR646HG"
"MOB3B.1",2.4774591607148e-48,-3.94895290251106,0.38,0.32,7.43237748214441e-45,"Chemo-Macrophage","MOB3B"
"ADCY2.1",2.61924514756688e-48,-26.3844281401323,0.225,0.031,7.85773544270065e-45,"Chemo-Macrophage","ADCY2"
"CD96.1",2.80951257559393e-48,-29.6216433212779,0.334,0.006,8.4285377267818e-45,"Chemo-Macrophage","CD96"
"MEOX2.1",2.91639037953972e-48,-24.0563427002367,0.289,0.009,8.74917113861916e-45,"Chemo-Macrophage","MEOX2"
"LINC01184",3.57865901668436e-48,-6.14386373460729,0.256,0.112,1.07359770500531e-44,"Chemo-Macrophage","LINC01184"
"LINC00607.1",5.36300760494944e-48,-28.232337635096,0.315,0.022,1.60890228148483e-44,"Chemo-Macrophage","LINC00607"
"TPM4",6.18153141347622e-48,-15.1981964107571,0.316,0.185,1.85445942404286e-44,"Chemo-Macrophage","TPM4"
"CD1D.1",6.92598845866849e-48,-15.3804141845436,0.196,0.037,2.07779653760055e-44,"Chemo-Macrophage","CD1D"
"PHLDA1",1.16330797686772e-47,-28.1690942447842,0.25,0.016,3.48992393060316e-44,"Chemo-Macrophage","PHLDA1"
"GALNT18",1.20201470620464e-47,-20.4144372804411,0.252,0.016,3.60604411861392e-44,"Chemo-Macrophage","GALNT18"
"APLF.1",1.7980334997683e-47,-5.09723367362954,0.247,0.072,5.3941004993049e-44,"Chemo-Macrophage","APLF"
"BTG2.1",1.83270193147497e-47,-5.22004738401403,0.351,0.183,5.4981057944249e-44,"Chemo-Macrophage","BTG2"
"S100A6.1",2.00759354730465e-47,-21.5747227227074,0.28,0.236,6.02278064191396e-44,"Chemo-Macrophage","S100A6"
"DIAPH1",2.3253611526714e-47,-2.13643385794849,0.247,0.239,6.9760834580142e-44,"Chemo-Macrophage","DIAPH1"
"ZNF827.1",2.47620028119322e-47,-29.771353664966,0.34,0.01,7.42860084357965e-44,"Chemo-Macrophage","ZNF827"
"CAV1.1",3.24267874516074e-47,-6.86531701674772,0.156,0.053,9.72803623548222e-44,"Chemo-Macrophage","CAV1"
"B3GNT2.1",3.41710903661136e-47,-5.19189100890084,0.261,0.143,1.02513271098341e-43,"Chemo-Macrophage","B3GNT2"
"MTRNR2L12",3.95205147938735e-47,-29.5096275011129,0.358,0.012,1.18561544381621e-43,"Chemo-Macrophage","MTRNR2L12"
"COL12A1.1",3.98075724794697e-47,-25.6678800571959,0.192,0.016,1.19422717438409e-43,"Chemo-Macrophage","COL12A1"
"PREX2.1",3.98403674499325e-47,-24.9741552483243,0.245,0.017,1.19521102349797e-43,"Chemo-Macrophage","PREX2"
"CACNB4",5.75445785861418e-47,-13.2259266456964,0.173,0.096,1.72633735758425e-43,"Chemo-Macrophage","CACNB4"
"CCDC170",8.17462348692522e-47,-5.35477204464261,0.185,0.235,2.45238704607757e-43,"Chemo-Macrophage","CCDC170"
"ANXA3.1",9.45189399673571e-47,-24.9142964842985,0.291,0.011,2.83556819902071e-43,"Chemo-Macrophage","ANXA3"
"GPC4",1.07779235739504e-46,-29.3254498940254,0.115,0.009,3.23337707218512e-43,"Chemo-Macrophage","GPC4"
"UNC79.1",1.1049015291928e-46,-28.9142593421519,0.173,0.012,3.3147045875784e-43,"Chemo-Macrophage","UNC79"
"SYTL3.1",1.33220675327203e-46,-11.6519672938166,0.21,0.149,3.99662025981608e-43,"Chemo-Macrophage","SYTL3"
"MAMDC2-AS1.1",1.65398305369736e-46,-12.0139287644212,0.138,0.102,4.96194916109207e-43,"Chemo-Macrophage","MAMDC2-AS1"
"PRR16.1",1.97669751437169e-46,-25.4003577858143,0.183,0.028,5.93009254311507e-43,"Chemo-Macrophage","PRR16"
"C21orf91-OT1.1",2.20014376878712e-46,-28.082214898632,0.117,0.005,6.60043130636136e-43,"Chemo-Macrophage","C21orf91-OT1"
"WDHD1.1",2.2723179789691e-46,-15.0503170110678,0.194,0.032,6.8169539369073e-43,"Chemo-Macrophage","WDHD1"
"MYH11.1",2.48687939265267e-46,-27.2999017020198,0.152,0.013,7.46063817795802e-43,"Chemo-Macrophage","MYH11"
"SLC7A8",2.58080595941767e-46,-7.35034230578381,0.223,0.197,7.742417878253e-43,"Chemo-Macrophage","SLC7A8"
"LINC00298",3.24983548655827e-46,-29.6812744726995,0.11,0.004,9.74950645967481e-43,"Chemo-Macrophage","LINC00298"
"ANO5",3.52774509535028e-46,-26.7874726192119,0.202,0.034,1.05832352860509e-42,"Chemo-Macrophage","ANO5"
"GALNT14",3.92332999868497e-46,-29.3921833840122,0.232,0.015,1.17699899960549e-42,"Chemo-Macrophage","GALNT14"
"GFPT2",4.04888598900751e-46,-29.8133081511099,0.273,0.009,1.21466579670225e-42,"Chemo-Macrophage","GFPT2"
"CDH2",6.47582211444821e-46,-6.72416642216959,0.192,0.059,1.94274663433446e-42,"Chemo-Macrophage","CDH2"
"MLXIPL.1",7.13143600317054e-46,-28.0245880777281,0.27,0.01,2.13943080095116e-42,"Chemo-Macrophage","MLXIPL"
"PID1",7.93172810227257e-46,-24.2424550800814,0.435,0.318,2.37951843068177e-42,"Chemo-Macrophage","PID1"
"PPARG.1",9.61139324046972e-46,-24.6914044688894,0.236,0.103,2.88341797214092e-42,"Chemo-Macrophage","PPARG"
"TMEM178B.1",1.00921887636858e-45,-27.2391800446904,0.223,0.022,3.02765662910575e-42,"Chemo-Macrophage","TMEM178B"
"CHSY1.1",1.12193071859735e-45,-8.80010188242227,0.422,0.278,3.36579215579204e-42,"Chemo-Macrophage","CHSY1"
"CXCL12.1",2.01768811382662e-45,-4.542201787477,0.23,0.097,6.05306434147986e-42,"Chemo-Macrophage","CXCL12"
"PLSCR1",2.16569796868314e-45,-9.312408020858,0.448,0.345,6.49709390604941e-42,"Chemo-Macrophage","PLSCR1"
"CREM",2.48186646389929e-45,-14.5848951729848,0.391,0.268,7.44559939169788e-42,"Chemo-Macrophage","CREM"
"CCDC138.1",6.8511144276883e-45,-25.1973550591823,0.27,0.055,2.05533432830649e-41,"Chemo-Macrophage","CCDC138"
"DGKB.1",7.18771808879542e-45,-22.8699734068416,0.29,0.009,2.15631542663863e-41,"Chemo-Macrophage","DGKB"
"MAP3K7CL.1",7.56950790465783e-45,-16.6614459635072,0.248,0.021,2.27085237139735e-41,"Chemo-Macrophage","MAP3K7CL"
"ALOX12-AS1.1",8.62057569119616e-45,-26.8455673275813,0.218,0.051,2.58617270735885e-41,"Chemo-Macrophage","ALOX12-AS1"
"STRBP.1",8.94190907576612e-45,-12.5573395349311,0.252,0.047,2.68257272272984e-41,"Chemo-Macrophage","STRBP"
"ATP11AUN.1",9.48852166357792e-45,-31.0080286319799,0.189,0.091,2.84655649907338e-41,"Chemo-Macrophage","ATP11AUN"
"LIN52",1.19765509256776e-44,-5.46533695158608,0.258,0.097,3.59296527770329e-41,"Chemo-Macrophage","LIN52"
"LPCAT1",1.90716553896752e-44,-13.516135881264,0.241,0.097,5.72149661690255e-41,"Chemo-Macrophage","LPCAT1"
"CTSL",2.47725860477241e-44,-22.548852656139,0.387,0.244,7.43177581431723e-41,"Chemo-Macrophage","CTSL"
"BDNF-AS.1",2.79173267035663e-44,-15.7033491772786,0.204,0.04,8.37519801106988e-41,"Chemo-Macrophage","BDNF-AS"
"RILPL2.1",3.42113496296467e-44,-8.16024576221936,0.225,0.104,1.0263404888894e-40,"Chemo-Macrophage","RILPL2"
"PRICKLE2.1",4.39888328761829e-44,-27.5720496997959,0.224,0.015,1.31966498628549e-40,"Chemo-Macrophage","PRICKLE2"
"DLG2.1",4.95396264451849e-44,-11.7661744369549,0.239,0.135,1.48618879335555e-40,"Chemo-Macrophage","DLG2"
"ACACB",6.88621693539951e-44,-16.5705588975664,0.264,0.092,2.06586508061985e-40,"Chemo-Macrophage","ACACB"
"ANKLE1.1",1.05582661454882e-43,-31.3759296580419,0.141,0.005,3.16747984364645e-40,"Chemo-Macrophage","ANKLE1"
"SH2D1B.1",1.16912452820161e-43,-29.4522064526791,0.178,0.027,3.50737358460482e-40,"Chemo-Macrophage","SH2D1B"
"CASS4.1",1.39449685973189e-43,-12.6763075444276,0.243,0.145,4.18349057919566e-40,"Chemo-Macrophage","CASS4"
"CARD11.1",1.5469929657333e-43,-27.5361424733964,0.154,0.022,4.6409788971999e-40,"Chemo-Macrophage","CARD11"
"ITGB5-AS1",1.70746290106544e-43,-26.2242361783848,0.247,0.004,5.12238870319633e-40,"Chemo-Macrophage","ITGB5-AS1"
"TXNDC16",1.75395119326023e-43,-11.4640546636636,0.294,0.114,5.26185357978068e-40,"Chemo-Macrophage","TXNDC16"
"ANO2.1",1.85357027807783e-43,-23.8055775603105,0.261,0.019,5.56071083423349e-40,"Chemo-Macrophage","ANO2"
"LIMCH1.1",1.91099217988639e-43,-17.6493834583653,0.223,0.179,5.73297653965917e-40,"Chemo-Macrophage","LIMCH1"
"INSIG1.1",2.2185974243548e-43,-25.653308579485,0.216,0.059,6.65579227306441e-40,"Chemo-Macrophage","INSIG1"
"FER1L6.1",3.5836666555525e-43,-28.6527815782145,0.349,0.007,1.07509999666575e-39,"Chemo-Macrophage","FER1L6"
"CD34.1",3.84251956698338e-43,-10.6913339998407,0.2,0.02,1.15275587009502e-39,"Chemo-Macrophage","CD34"
"IFI6",4.1490579122112e-43,-14.4909943227357,0.2,0.025,1.24471737366336e-39,"Chemo-Macrophage","IFI6"
"SYNE1.1",4.7372482549612e-43,-4.87875876766257,0.316,0.293,1.42117447648836e-39,"Chemo-Macrophage","SYNE1"
"HMOX1.1",4.76848810285804e-43,-26.5976992408723,0.356,0.136,1.43054643085741e-39,"Chemo-Macrophage","HMOX1"
"CDCA8.1",1.17043283512304e-42,-26.9526106248141,0.23,0.012,3.51129850536913e-39,"Chemo-Macrophage","CDCA8"
"IER5.1",1.84473740430658e-42,-27.2636807853341,0.17,0.02,5.53421221291974e-39,"Chemo-Macrophage","IER5"
"COCH",2.08071240018485e-42,-26.7889303110193,0.166,0.026,6.24213720055455e-39,"Chemo-Macrophage","COCH"
"BHLHE41.1",3.93406457367886e-42,-15.9617059309007,0.225,0.028,1.18021937210366e-38,"Chemo-Macrophage","BHLHE41"
"GPM6B.1",4.5833313951827e-42,-28.215715418325,0.185,0.008,1.37499941855481e-38,"Chemo-Macrophage","GPM6B"
"RMI2.1",5.47800051601509e-42,-28.5904637978536,0.149,0.006,1.64340015480453e-38,"Chemo-Macrophage","RMI2"
"NEBL.1",5.93845809215453e-42,-2.51483038312329,0.186,0.102,1.78153742764636e-38,"Chemo-Macrophage","NEBL"
"AC073333.1.1",8.00191037984856e-42,-28.2883795263769,0.261,0.032,2.40057311395457e-38,"Chemo-Macrophage","AC073333.1"
"P3H2.1",1.08834760834465e-41,-26.7452429108943,0.293,0.103,3.26504282503395e-38,"Chemo-Macrophage","P3H2"
"IL12RB2",1.11184060282043e-41,-12.5659723246228,0.176,0.106,3.33552180846128e-38,"Chemo-Macrophage","IL12RB2"
"RFX2",1.2996194990041e-41,-13.1704416824338,0.172,0.207,3.8988584970123e-38,"Chemo-Macrophage","RFX2"
"B2M.1",1.50528399150715e-41,-22.1066598424759,0.436,0.388,4.51585197452144e-38,"Chemo-Macrophage","B2M"
"SSBP3.1",1.93381579145618e-41,-27.5117992489878,0.261,0.152,5.80144737436853e-38,"Chemo-Macrophage","SSBP3"
"CPA6",2.028343595456e-41,-30.8011387211495,0.242,0.013,6.085030786368e-38,"Chemo-Macrophage","CPA6"
"SLAMF1",2.07635160505137e-41,-29.3896365958992,0.108,0.005,6.22905481515412e-38,"Chemo-Macrophage","SLAMF1"
"SLC16A10.1",2.64718175820445e-41,-23.5788044887166,0.321,0.212,7.94154527461334e-38,"Chemo-Macrophage","SLC16A10"
"LINC01482.1",3.12026049280928e-41,-26.3104293665428,0.225,0.134,9.36078147842785e-38,"Chemo-Macrophage","LINC01482"
"SGSM1.1",5.4856629367793e-41,-27.8779200138377,0.221,0.024,1.64569888103379e-37,"Chemo-Macrophage","SGSM1"
"SUCLG2-AS1.1",5.66367699598689e-41,-24.113313179538,0.205,0.02,1.69910309879607e-37,"Chemo-Macrophage","SUCLG2-AS1"
"HIST1H4C.1",5.7337576636188e-41,-4.78710760377224,0.234,0.051,1.72012729908564e-37,"Chemo-Macrophage","HIST1H4C"
"TLN2.1",5.92050358528018e-41,-14.4240729830752,0.181,0.118,1.77615107558405e-37,"Chemo-Macrophage","TLN2"
"TNF.1",7.33677536108378e-41,-12.4036358965598,0.228,0.019,2.20103260832513e-37,"Chemo-Macrophage","TNF"
"GNA13",9.23255497706253e-41,-5.66256215631295,0.396,0.265,2.76976649311876e-37,"Chemo-Macrophage","GNA13"
"TTYH3.1",1.11208037257123e-40,-16.2394512095412,0.399,0.256,3.3362411177137e-37,"Chemo-Macrophage","TTYH3"
"SLC1A1.1",1.13395120890416e-40,-26.9520605426311,0.229,0.024,3.40185362671248e-37,"Chemo-Macrophage","SLC1A1"
"WDR78",1.47432565903142e-40,-15.5147973197518,0.218,0.025,4.42297697709426e-37,"Chemo-Macrophage","WDR78"
"PAPPA2.1",1.64256203532929e-40,-29.3108941290725,0.299,0.008,4.92768610598788e-37,"Chemo-Macrophage","PAPPA2"
"PLA2G7.1",1.84459910293268e-40,-22.5961923886902,0.216,0.039,5.53379730879805e-37,"Chemo-Macrophage","PLA2G7"
"AMZ1",1.93689300743078e-40,-25.6728531847263,0.165,0.02,5.81067902229235e-37,"Chemo-Macrophage","AMZ1"
"KLF4",2.0888193991591e-40,-17.5606122754984,0.303,0.076,6.26645819747729e-37,"Chemo-Macrophage","KLF4"
"SLC18B1.1",2.27423837984615e-40,-3.64902959414182,0.261,0.201,6.82271513953845e-37,"Chemo-Macrophage","SLC18B1"
"MARCH3.1",2.35402890687496e-40,-25.4547337830295,0.313,0.059,7.06208672062489e-37,"Chemo-Macrophage","MARCH3"
"TBC1D4.1",2.76962762992695e-40,-2.49762344588884,0.195,0.259,8.30888288978087e-37,"Chemo-Macrophage","TBC1D4"
"SGMS2.1",4.05177039363279e-40,-13.6856840980175,0.121,0.172,1.21553111808984e-36,"Chemo-Macrophage","SGMS2"
"MALRD1",4.62000263669432e-40,-29.2446831173327,0.216,0.011,1.3860007910083e-36,"Chemo-Macrophage","MALRD1"
"TNFRSF25.1",4.76929333745182e-40,-8.88198476564982,0.276,0.112,1.43078800123555e-36,"Chemo-Macrophage","TNFRSF25"
"TMEM132C",4.92727550094538e-40,-25.5350182848652,0.268,0.01,1.47818265028362e-36,"Chemo-Macrophage","TMEM132C"
"KLF12.1",4.96829689219306e-40,-6.43099692566658,0.289,0.204,1.49048906765792e-36,"Chemo-Macrophage","KLF12"
"GRB10.1",5.32671167652479e-40,-27.324794975754,0.221,0.033,1.59801350295744e-36,"Chemo-Macrophage","GRB10"
"TIMD4.1",5.72381997375053e-40,-27.5803036725171,0.156,0.023,1.71714599212516e-36,"Chemo-Macrophage","TIMD4"
"MPP7.1",6.55899816533957e-40,-26.7461432212478,0.159,0.027,1.96769944960187e-36,"Chemo-Macrophage","MPP7"
"LMO1.1",8.7865272247113e-40,-31.4071256818968,0.301,0.007,2.63595816741339e-36,"Chemo-Macrophage","LMO1"
"PHLPP1.1",8.91518224291083e-40,-8.13819191501208,0.254,0.134,2.67455467287325e-36,"Chemo-Macrophage","PHLPP1"
"PLAU",1.01209712266937e-39,-27.0637726524449,0.297,0.077,3.03629136800812e-36,"Chemo-Macrophage","PLAU"
"C12orf42.1",1.08769725036185e-39,-26.4441192911105,0.222,0.017,3.26309175108556e-36,"Chemo-Macrophage","C12orf42"
"BMP4",1.48493087881807e-39,-28.9940996322007,0.334,0.004,4.45479263645421e-36,"Chemo-Macrophage","BMP4"
"HLA-C.1",1.63667073899231e-39,-5.35569223156591,0.372,0.296,4.91001221697693e-36,"Chemo-Macrophage","HLA-C"
"PFN1.1",2.37635257063888e-39,-1.56440212275543,0.28,0.219,7.12905771191665e-36,"Chemo-Macrophage","PFN1"
"GRM7-AS3.1",3.28575897504983e-39,-19.4328593300019,0.247,0.014,9.8572769251495e-36,"Chemo-Macrophage","GRM7-AS3"
"TMEM154.1",3.43349038284864e-39,-25.2992699181135,0.167,0.043,1.03004711485459e-35,"Chemo-Macrophage","TMEM154"
"OASL",4.09326206200499e-39,-28.9148639555119,0.111,0.006,1.2279786186015e-35,"Chemo-Macrophage","OASL"
"CCDC175",5.82471474027763e-39,-26.7313715226639,0.142,0.019,1.74741442208329e-35,"Chemo-Macrophage","CCDC175"
"SLC12A8.1",6.20663656455598e-39,-29.0930219620692,0.253,0.011,1.8619909693668e-35,"Chemo-Macrophage","SLC12A8"
"CDCP1.1",6.31382484248197e-39,-6.64608919784057,0.308,0.105,1.89414745274459e-35,"Chemo-Macrophage","CDCP1"
"SYT17.1",6.44304108833536e-39,-5.9023511402073,0.242,0.073,1.93291232650061e-35,"Chemo-Macrophage","SYT17"
"DUSP6",7.0459614822863e-39,-5.29481598747428,0.271,0.198,2.11378844468589e-35,"Chemo-Macrophage","DUSP6"
"GPR160",7.3893675053975e-39,-18.6944226038575,0.236,0.025,2.21681025161925e-35,"Chemo-Macrophage","GPR160"
"COL25A1.1",7.84638024496432e-39,-27.7165910377841,0.254,0.015,2.3539140734893e-35,"Chemo-Macrophage","COL25A1"
"LINC00683.1",7.8491473450966e-39,-29.3640213765585,0.271,0.105,2.35474420352898e-35,"Chemo-Macrophage","LINC00683"
"RETN.1",8.10308726089588e-39,-20.522925856816,0.141,0.009,2.43092617826876e-35,"Chemo-Macrophage","RETN"
"MEIS2.1",2.11257412976228e-38,-21.0453827994354,0.191,0.043,6.33772238928684e-35,"Chemo-Macrophage","MEIS2"
"FNDC5.1",2.14427149664297e-38,-29.1858062688022,0.138,0.005,6.4328144899289e-35,"Chemo-Macrophage","FNDC5"
"LINC01301.1",2.53858838841623e-38,-27.4469792810884,0.144,0.022,7.61576516524869e-35,"Chemo-Macrophage","LINC01301"
"GBX1.1",2.56762202105495e-38,-29.5376038372643,0.106,0.003,7.70286606316486e-35,"Chemo-Macrophage","GBX1"
"A3GALT2",5.41145284766902e-38,-26.6443863707033,0.111,0.003,1.62343585430071e-34,"Chemo-Macrophage","A3GALT2"
"HBA1",5.82802664555441e-38,-18.0959811339896,0.191,0.013,1.74840799366632e-34,"Chemo-Macrophage","HBA1"
"MGLL.1",7.28473164006066e-38,-24.8370050261087,0.241,0.168,2.1854194920182e-34,"Chemo-Macrophage","MGLL"
"SATB2.1",1.19292279277397e-37,-12.6676555086167,0.201,0.046,3.5787683783219e-34,"Chemo-Macrophage","SATB2"
"LIPN.1",1.23722687568732e-37,-24.9417757489966,0.243,0.017,3.71168062706196e-34,"Chemo-Macrophage","LIPN"
"SLC18A2.1",1.44254406125821e-37,-27.3868365334885,0.14,0.004,4.32763218377463e-34,"Chemo-Macrophage","SLC18A2"
"CD83",1.80739821704351e-37,-26.2927141648558,0.255,0.084,5.42219465113052e-34,"Chemo-Macrophage","CD83"
"RRP12",2.05624259994911e-37,-27.4990366023978,0.283,0.037,6.16872779984732e-34,"Chemo-Macrophage","RRP12"
"TNNT1",2.12212933628416e-37,-28.2801089550872,0.108,0.003,6.36638800885247e-34,"Chemo-Macrophage","TNNT1"
"RGS6.1",2.1330131480449e-37,-28.8116488537361,0.218,0.024,6.39903944413469e-34,"Chemo-Macrophage","RGS6"
"GFOD1",2.14659713534037e-37,-19.8384009379149,0.233,0.151,6.43979140602111e-34,"Chemo-Macrophage","GFOD1"
"MT-ND1.1",2.3936098534486e-37,-3.2814613599141,0.42,0.315,7.18082956034579e-34,"Chemo-Macrophage","MT-ND1"
"NLRP3.1",4.98246848582778e-37,-18.7872852832655,0.26,0.145,1.49474054574833e-33,"Chemo-Macrophage","NLRP3"
"GLCCI1.1",6.54674160111374e-37,-25.9607299892772,0.193,0.087,1.96402248033412e-33,"Chemo-Macrophage","GLCCI1"
"C5AR1.1",7.39283697617243e-37,-9.19109097784952,0.334,0.181,2.21785109285173e-33,"Chemo-Macrophage","C5AR1"
"MPP6.1",7.88291579355595e-37,-29.0724104330392,0.321,0.006,2.36487473806678e-33,"Chemo-Macrophage","MPP6"
"SPATA6",8.3762272464842e-37,-4.07692296288734,0.202,0.276,2.51286817394526e-33,"Chemo-Macrophage","SPATA6"
"HDX",9.76908323807259e-37,-11.237558207392,0.212,0.093,2.93072497142178e-33,"Chemo-Macrophage","HDX"
"PRMT9.1",1.14908160659652e-36,-19.7090072563219,0.181,0.106,3.44724481978957e-33,"Chemo-Macrophage","PRMT9"
"CD247.1",1.4349973792225e-36,-28.7940075246043,0.11,0.034,4.3049921376675e-33,"Chemo-Macrophage","CD247"
"TTN-AS1.1",1.56293786644821e-36,-14.8895561542969,0.274,0.31,4.68881359934464e-33,"Chemo-Macrophage","TTN-AS1"
"PLCL1",1.86720013109982e-36,-4.82305995802411,0.179,0.208,5.60160039329945e-33,"Chemo-Macrophage","PLCL1"
"GALNT12.1",1.89568194993647e-36,-29.6003037248128,0.103,0.011,5.6870458498094e-33,"Chemo-Macrophage","GALNT12"
"PDE8B.1",2.17752914881684e-36,-22.7668453488632,0.318,0.022,6.53258744645051e-33,"Chemo-Macrophage","PDE8B"
"CMPK2.1",2.24808107263714e-36,-16.6014215735961,0.267,0.03,6.74424321791142e-33,"Chemo-Macrophage","CMPK2"
