"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"ANKRD1",1.91779030708161e-27,3.18831700804731,0.62,0.242,7.01930430294942e-23,0.00241006191611289,2.82156273700523,0.5,0.329,1,0.00241006191611289,3.83558061416323e-27
"RPS16",2.41823278211327e-27,2.11530542265977,0.837,0.692,8.85097380581278e-23,0.00599731116053252,1.43211635826502,0.577,0.48,1,0.00599731116053252,4.83646556422654e-27
"SH3RF2",3.14489886536719e-27,2.33584981133222,0.587,0.217,1.15106443371305e-22,0.0043386793324941,2.12450674019183,0.385,0.226,1,0.0043386793324941,6.28979773073438e-27
"SPARCL1",3.30455048472486e-27,-3.51598252446233,0.076,0.696,1.20949852291415e-22,0.00147598080572796,-1.75698434239372,0.192,0.521,1,0.00147598080572796,6.60910096944973e-27
"RPL37A",3.47506762879704e-27,2.14564293256032,0.848,0.749,1.271909502816e-22,1.41707517783806e-06,1.89042326106097,0.731,0.505,0.0518663685840509,1.41707517783806e-06,6.9501352575941e-27
"RASAL2",5.59403544098916e-27,-3.18412760425014,0.022,0.654,2.04747291175644e-22,1.79829364891164e-06,-1.86411116923934,0.115,0.647,0.0658193458438149,1.79829364891164e-06,1.11880708819784e-26
"ATP5MD",6.62749194632842e-27,2.54768575249788,0.717,0.397,2.42572832727566e-22,0.000442612695279067,2.14987847218357,0.462,0.259,1,0.000442612695279067,1.32549838926569e-26
"MIR99AHG",7.09020239846005e-27,-2.60305129084472,0.043,0.683,2.59508497986036e-22,3.59777170863396e-06,-2.32307076449465,0.038,0.518,0.131682042307711,3.59777170863396e-06,1.41804047969201e-26
"ZFAND3",8.46241065416995e-27,-2.09785378670778,0.065,0.719,3.09732692353274e-22,4.20975178164957e-08,-1.9749273120454,0.115,0.707,0.00154081124960156,4.20975178164957e-08,1.692482130834e-26
"RBMS1",1.02901823697377e-26,-1.95385155227142,0.065,0.729,3.76630964914768e-22,5.08973950319352e-08,-2.26733640162757,0.077,0.69,0.00186289555556386,5.08973950319352e-08,2.05803647394753e-26
"MBD5",1.81455086528598e-26,-2.40781572154353,0.022,0.657,6.6414376220332e-22,0.000154055523491255,-1.26445890901118,0.154,0.597,1,0.000154055523491255,3.62910173057197e-26
"KMT2E",1.99460393564911e-26,-2.00352203265376,0,0.629,7.30044986486932e-22,4.08409794052171e-07,-1.93246988273313,0.077,0.621,0.0149482068721035,4.08409794052171e-07,3.98920787129824e-26
"TBC1D5",2.63363569144618e-26,-2.20059844151166,0.043,0.683,9.63936999426218e-22,2.04241211857084e-06,-1.62782622830681,0.115,0.626,0.0747543259518115,2.04241211857084e-06,5.26727138289237e-26
"ACTN2",4.05808691803036e-26,2.17653121397143,0.641,0.246,1.48530039286829e-21,8.4847787732634e-13,2.37851868495372,0.808,0.301,3.10551387880214e-08,8.4847787732634e-13,8.11617383606076e-26
"NCOA1",4.15209236037764e-26,-2.08103802720721,0.022,0.659,1.51970732482182e-21,5.80112757480813e-09,-2.504149723302,0,0.645,0.000212327070365552,5.80112757480813e-09,8.3041847207553e-26
"ATP5F1E",5.46904857784115e-26,2.62878480313679,0.772,0.563,2.00172646997564e-21,1.69752734164545e-11,2.65017113385806,0.769,0.339,6.2131198231565e-07,1.69752734164545e-11,1.09380971556823e-25
"PAN3",5.85586153548654e-26,-2.21277936940989,0,0.622,2.14330388060343e-21,1.99521946044304e-05,-1.56098485816828,0.077,0.546,0.730270274716756,1.99521946044304e-05,1.17117230709731e-25
"CELF2",6.56240475118768e-26,-2.47722785506603,0.098,0.719,2.4019057629822e-21,1.04086643262969e-05,-1.27303806024799,0.154,0.641,0.380967523006792,1.04086643262969e-05,1.31248095023754e-25
"PEAK1",7.25920819319739e-26,-2.45575519064785,0.022,0.653,2.65694279079218e-21,3.43036998508064e-07,-1.91479384249917,0.077,0.637,0.0125554971823937,3.43036998508064e-07,1.45184163863948e-25
"ZFHX3",8.47518150292221e-26,-2.7580492257933,0,0.62,3.10200118188456e-21,0.000187687627932817,-1.74349119115619,0.077,0.46,1,0.000187687627932817,1.69503630058444e-25
"ANKRD17",8.47518281124476e-26,-2.27200463496078,0,0.62,3.10200166074369e-21,1.82030285780571e-07,-2.01314569263134,0.077,0.65,0.00666249048985469,1.82030285780571e-07,1.69503656224895e-25
"NDUFAB1",8.84983629710641e-26,2.8805145269325,0.63,0.289,3.23912858310392e-21,0.000203843205079224,2.33879801059896,0.462,0.251,1,0.000203843205079224,1.76996725942128e-25
"STARD13",1.0067377367484e-25,-2.7255048781294,0.022,0.64,3.68476079027282e-21,4.5056297829305e-08,-2.78179780939848,0.077,0.641,0.00164910555685039,4.5056297829305e-08,2.01347547349681e-25
"GPHN",1.23206322855206e-25,-1.94296946174095,0.033,0.656,4.50947462282341e-21,4.88754984155307e-07,-1.97567536040712,0.077,0.648,0.0178889211750684,4.88754984155307e-07,2.46412645710413e-25
"FKBP5",1.41807431603786e-25,-2.58293115236949,0.12,0.749,5.19029380413018e-21,4.10880507067702e-05,-1.78299140691155,0.115,0.583,1,4.10880507067702e-05,2.83614863207574e-25
"RABGAP1L",2.07594767348582e-25,-2.71126222971862,0.043,0.662,7.59817607972546e-21,6.68029015215343e-07,-2.56849731601208,0.115,0.623,0.0244505299858968,6.68029015215343e-07,4.15189534697166e-25
"ASH1L",2.07836821023464e-25,-2.01499830199036,0,0.614,7.6070354862798e-21,2.38143219033201e-05,-1.19012985797888,0.115,0.604,0.87162799598342,2.38143219033201e-05,4.15673642046927e-25
"ERC1",2.16206115909605e-25,-2.17002416122625,0.022,0.64,7.91336004840744e-21,2.04124667284973e-07,-2.20375360367513,0.115,0.626,0.0074711669472973,2.04124667284973e-07,4.32412231819211e-25
"ZEB1",2.23932973138594e-25,-2.35569120880051,0.043,0.671,8.19617074984568e-21,2.41044008382219e-07,-2.65802664374689,0.077,0.631,0.00882245175079761,2.41044008382219e-07,4.47865946277187e-25
"ANKRD12",2.32178204653828e-25,-2.07799216700433,0.022,0.636,8.49795446853476e-21,4.88240442341346e-08,-2.17237500298522,0.038,0.646,0.00178700884301356,4.88240442341346e-08,4.64356409307656e-25
"TNRC6A",2.39896674271821e-25,-2.03642101219544,0.033,0.651,8.78045817502294e-21,7.29053767058124e-07,-2.00172388751116,0.038,0.567,0.0266840969280944,7.29053767058124e-07,4.79793348543642e-25
"NFIB",2.72296254129234e-25,-2.4391048953472,0.076,0.695,9.9663151973841e-21,0.00146052611373484,-1.17060179631658,0.269,0.636,1,0.00146052611373484,5.44592508258469e-25
"PTK2",3.31108456816891e-25,-1.98422477815502,0.054,0.69,1.2118900627955e-20,5.41194384164745e-08,-2.27618827087554,0.038,0.634,0.00198082556548138,5.41194384164745e-08,6.62216913633784e-25
"PTEN",3.32352981577708e-25,-2.43985478685025,0.033,0.657,1.21644514787257e-20,0.00111429205895629,-0.45111129730435,0.154,0.549,1,0.00111429205895629,6.64705963155418e-25
"FBXL7",4.70309133498668e-25,-3.03989723106834,0.022,0.634,1.72137845951847e-20,2.49585487027932e-07,-2.839845335557,0.077,0.62,0.00913507841070934,2.49585487027932e-07,9.40618266997339e-25
"FRYL",5.14745929161597e-25,-1.73656796016934,0.033,0.658,1.88402157532436e-20,1.78713886339282e-06,-1.83891190690994,0.077,0.613,0.0654110695390406,1.78713886339282e-06,1.02949185832319e-24
"PLXDC2",5.15883464754942e-25,-3.53226598908205,0.022,0.624,1.88818506934956e-20,2.7740690870009e-05,-2.5454441591641,0.077,0.519,1,2.7740690870009e-05,1.03176692950989e-24
"BCAS3",5.78642908708326e-25,-2.20597256043292,0.011,0.627,2.11789091016334e-20,1.5933267010973e-06,-2.07984314853539,0,0.511,0.0583173505868622,1.5933267010973e-06,1.15728581741665e-24
"ARHGAP26",8.52764569905026e-25,-2.24702914675527,0.043,0.662,3.12120360230939e-20,9.04213190270325e-07,-2.00235832578888,0.154,0.7,0.0330951069770842,9.04213190270325e-07,1.70552913981006e-24
"STK3",9.72788092298098e-25,-2.15235584398241,0.011,0.618,3.56050169662027e-20,5.00705420984008e-07,-2.05775537872483,0.077,0.6,0.0183263191134357,5.00705420984008e-07,1.9455761845962e-24
"PICALM",9.9836199424908e-25,-1.95642677805041,0.065,0.689,3.65410473515106e-20,3.57245897839633e-09,-2.71568963581642,0.038,0.697,0.000130755571068284,3.57245897839633e-09,1.99672398849816e-24
"FAM172A",1.28339826516715e-24,-2.17253899961407,0.011,0.618,4.69736599033827e-20,2.77539297403556e-05,-1.19301818911307,0.077,0.556,1,2.77539297403556e-05,2.56679653033429e-24
"EIF1",1.55903562268017e-24,1.94735098110438,0.826,0.726,5.70622628257168e-20,9.20910511795481e-07,1.94911754705847,0.769,0.584,0.0337062456422264,9.20910511795481e-07,3.11807124536034e-24
"RIN2",1.73743193861046e-24,-2.25093354224749,0.033,0.644,6.35917463850814e-20,9.18524978520398e-05,-1.57906461892679,0.154,0.561,1,9.18524978520398e-05,3.47486387722093e-24
"NCOA2",1.97539961229925e-24,-2.04681306620023,0.033,0.651,7.23016012097647e-20,1.5308158671081e-05,-1.62274784288307,0.077,0.553,0.560293915520237,1.5308158671081e-05,3.9507992245985e-24
"WDFY3",2.383137706629e-24,-2.07247626828412,0.011,0.616,8.7225223200328e-20,3.32492540615821e-07,-2.24792809558512,0,0.552,0.0121695594790797,3.32492540615821e-07,4.76627541325801e-24
"ITPR2",2.67841687852193e-24,-2.30331474889704,0,0.597,9.80327361707812e-20,4.75276344181311e-05,-1.46839113398999,0.077,0.512,1,4.75276344181311e-05,5.35683375704387e-24
"TNRC6B",3.06658419504562e-24,-1.83701753265646,0.087,0.7,1.12240048122865e-19,0.000152432513234934,-1.08591372697733,0.115,0.575,1,0.000152432513234934,6.13316839009126e-24
"QKI",3.66363877762722e-24,-1.82471662563127,0.152,0.78,1.34092842899934e-19,9.64149774453375e-07,-1.77304681728688,0.192,0.738,0.035288845894768,9.64149774453375e-07,7.32727755525445e-24
"SPTBN1",4.72616102769583e-24,-1.92963909185904,0.141,0.771,1.72982219774695e-19,2.83873057477768e-06,-1.89327412370113,0.192,0.713,0.103900377767438,2.83873057477768e-06,9.45232205539165e-24
"CLASP1",5.66683876747509e-24,-2.00848527740198,0.033,0.626,2.07411965728356e-19,0.000191533757325837,-1.25279374479817,0.154,0.525,1,0.000191533757325837,1.13336775349502e-23
"DIAPH2",6.30503587956925e-24,-2.34558584711365,0.011,0.6,2.30770618228114e-19,9.52725337974782e-06,-1.35782777280365,0.038,0.532,0.34870700095215,9.52725337974782e-06,1.26100717591386e-23
"PRKN",7.99633552136959e-24,-2.84108068158301,0,0.589,2.92673876417648e-19,1.82400584677896e-05,-2.17775542502744,0.115,0.542,0.667604379979567,1.82400584677896e-05,1.59926710427392e-23
"DKK3",9.24344815388953e-24,2.88359061624553,0.598,0.266,3.38319445880511e-19,0.000123658224862363,2.71493158329407,0.462,0.242,1,0.000123658224862363,1.84868963077791e-23
"NCOA3",9.31214211685174e-24,-2.18282763640147,0.011,0.607,3.40833713618891e-19,2.34182691391764e-05,-1.65025009851353,0.038,0.485,0.857132068762995,2.34182691391764e-05,1.86242842337036e-23
"ELF2",1.17195941741594e-23,-1.89943669874486,0.043,0.647,4.2894886636841e-19,1.07194202629153e-05,-1.37155364130365,0.077,0.583,0.392341501042962,1.07194202629153e-05,2.3439188348319e-23
"EPS15",1.17442936616437e-23,-1.91521881627351,0.033,0.629,4.2985289230982e-19,3.03640380932184e-06,-1.80716250965785,0.038,0.544,0.111135415824989,3.03640380932184e-06,2.34885873232873e-23
"UQCRQ",1.50336632659704e-23,2.78363778070915,0.641,0.329,5.50247109197783e-19,3.73311829172248e-08,2.43275435626183,0.577,0.236,0.00136635862595334,3.73311829172248e-08,3.00673265319409e-23
"ATP5IF1",1.8250013595916e-23,2.81185873787167,0.652,0.352,6.67968747624123e-19,0.000101491170562185,2.32845431206667,0.5,0.277,1,0.000101491170562185,3.6500027191832e-23
"TACC1",2.51477335331493e-23,-2.50874679693396,0.087,0.676,9.20432195046796e-19,1.60151544143932e-05,-2.03835056478331,0.115,0.596,0.586170666721205,1.60151544143932e-05,5.02954670662986e-23
"HIPK3",2.73651060277979e-23,-1.93843982151005,0.033,0.625,1.00159024572343e-18,2.95601531149363e-05,-1.33583773368754,0.115,0.581,1,2.95601531149363e-05,5.47302120555957e-23
"NKTR",2.85241179651881e-23,-1.87589723770466,0.011,0.592,1.04401124164385e-18,0.000195586559930893,-1.17115135730719,0.154,0.571,1,0.000195586559930893,5.70482359303764e-23
"RASA1",3.44607768090958e-23,-1.93472456756366,0,0.579,1.26129889198972e-18,2.23764990080184e-05,-1.48443942915039,0.038,0.496,0.819002240192481,2.23764990080184e-05,6.8921553618192e-23
"AFF1",3.54646247726298e-23,-1.68987310906502,0.109,0.729,1.29804073130302e-18,5.91567797126692e-07,-2.0455436121194,0.077,0.627,0.0216519729426341,5.91567797126692e-07,7.09292495452598e-23
"DLEU2",3.61846889971376e-23,-2.57617791086015,0.011,0.588,1.32439580198423e-18,9.3090099982192e-05,-1.55139387471361,0.115,0.523,1,9.3090099982192e-05,7.23693779942754e-23
"TMTC1",4.42278196802309e-23,-3.0433957836135,0.011,0.593,1.61878242811613e-18,7.24133474187869e-05,-2.10931881597105,0.077,0.499,1,7.24133474187869e-05,8.84556393604618e-23
"DENND1A",4.85152091534904e-23,-2.11520573026994,0,0.577,1.7757051702269e-18,2.90809487085375e-06,-1.84325711887842,0,0.495,0.106439180368118,2.90809487085375e-06,9.70304183069808e-23
"CD151",4.88927035424175e-23,2.85260264071626,0.543,0.214,1.78952184235602e-18,0.000108590160570757,2.65255847409927,0.385,0.162,1,0.000108590160570757,9.77854070848352e-23
"PUM2",5.03899108049971e-23,-1.81355684696585,0,0.576,1.8443211253737e-18,8.79471630755505e-06,-1.63470396761427,0.077,0.535,0.321895411572822,8.79471630755505e-06,1.00779821609995e-22
"DYRK1A",5.27465923232948e-23,-1.86413712527445,0.033,0.625,1.93057802562491e-18,0.000557942875211398,-0.776815441328492,0.154,0.568,1,0.000557942875211398,1.0549318464659e-22
"SPIDR",5.64537659564514e-23,-2.38074756473871,0,0.576,2.06626428777208e-18,2.76748007986153e-07,-2.33698687603084,0.038,0.582,0.0101292538403012,2.76748007986153e-07,1.12907531912903e-22
"NIPBL",9.90254879512931e-23,-1.7390154119976,0.065,0.662,3.62443188450528e-18,2.88255923578136e-07,-1.65973286804809,0.077,0.644,0.0105504550588834,2.88255923578136e-07,1.98050975902587e-22
"VTI1A",1.47451666632881e-22,-2.08051444346897,0.011,0.586,5.39687845043009e-18,0.0023616118812457,-0.659192433335851,0.154,0.52,1,0.0023616118812457,2.94903333265763e-22
"COP1",1.58493443020666e-22,-1.87224287305891,0.011,0.584,5.80101850799941e-18,2.11585292062776e-07,-2.06365720351637,0,0.563,0.00774423327478965,2.11585292062776e-07,3.16986886041333e-22
"FHL2",1.63883330599994e-22,1.47269125231161,0.793,0.372,5.9982937832904e-18,0.000642979357315987,0.476191677837198,0.731,0.394,1,0.000642979357315987,3.2776666119999e-22
"SSH2",1.64132780665987e-22,-1.72383671296529,0.054,0.636,6.00742390515578e-18,3.26916266128492e-06,-1.96201703256948,0.038,0.53,0.119654622565689,3.26916266128492e-06,3.28265561331974e-22
"CCNY",1.65142227692464e-22,-1.95977970533211,0.043,0.633,6.04437067577186e-18,7.95068317963394e-06,-1.60990840003213,0.077,0.585,0.291002955057782,7.95068317963394e-06,3.30284455384927e-22
"NFAT5",1.74276054984854e-22,-1.86569553309939,0,0.568,6.37867788850064e-18,8.82291645984527e-06,-1.73131379068517,0.115,0.566,0.322927565346797,8.82291645984527e-06,3.48552109969709e-22
"FGD4",1.89609123240746e-22,-2.16423138232543,0.022,0.598,6.93988351973454e-18,0.000284811674416418,-1.2036503724127,0.115,0.513,1,0.000284811674416418,3.79218246481491e-22
"EXOC6B",2.12873052600514e-22,-2.33972120151821,0.054,0.636,7.79136659823143e-18,0.000607148244974821,-1.24597235700299,0.192,0.591,1,0.000607148244974821,4.25746105201031e-22
"MACF1",2.1975596423227e-22,-1.69428042354451,0.087,0.687,8.04328804686532e-18,4.60723481103532e-07,-1.71760250526212,0.154,0.717,0.0168629401318704,4.60723481103532e-07,4.3951192846454e-22
"ATP5MF",2.26850304920835e-22,2.55189856323416,0.576,0.257,8.30294801040748e-18,1.02876074429867e-05,2.44390090364802,0.423,0.164,0.376536720020758,1.02876074429867e-05,4.5370060984167e-22
"IFITM3",2.33852175120772e-22,-2.4777443440208,0.076,0.643,8.55922346159538e-18,0.0101234381455308,-0.621029235521696,0.192,0.45,1,0.0101234381455308,4.67704350241545e-22
"MBNL2",2.53922555404559e-22,-1.94064544467213,0.043,0.611,9.29381945036227e-18,0.00199297535854818,-0.907379786568765,0.154,0.528,1,0.00199297535854818,5.07845110809118e-22
"CTSD",3.05670951710989e-22,2.83686346482776,0.533,0.214,1.11878625035739e-17,3.3892458176577e-14,3.47004647911223,0.654,0.183,1.24049786172089e-09,3.3892458176577e-14,6.11341903421977e-22
"CALD1",3.1013213711663e-22,-2.06932626294632,0.033,0.611,1.13511463506058e-17,0.000805636896738521,-1.0294365845842,0.192,0.58,1,0.000805636896738521,6.2026427423326e-22
"VDAC2",3.23512821156305e-22,2.45150107420572,0.609,0.303,1.18408927671419e-17,0.0773015555650936,1.54090007708941,0.346,0.264,1,0.0773015555650936,6.47025642312611e-22
"DOCK4",4.09008161475369e-22,-2.68431832167161,0,0.561,1.497010771816e-17,2.01912543263895e-06,-2.54063313368357,0.038,0.557,0.0739020099600181,2.01912543263895e-06,8.18016322950738e-22
"ARHGAP24",4.22484635838315e-22,-2.86488427524034,0.011,0.571,1.54633601563182e-17,3.08807327890878e-06,-2.53063625695542,0,0.493,0.11302657008134,3.08807327890878e-06,8.4496927167663e-22
"KLF12",4.62510378471758e-22,-2.19523810992439,0.011,0.578,1.69283423624448e-17,0.00020858713223491,-1.38204196370394,0.115,0.519,1,0.00020858713223491,9.25020756943517e-22
"RB1",4.68964551882955e-22,-1.79668185251658,0.033,0.605,1.7164571563468e-17,0.000205623802790739,-1.04652026195261,0.154,0.578,1,0.000205623802790739,9.37929103765912e-22
"ATF7IP",4.69379450245834e-22,-1.85876756132912,0.022,0.595,1.71797572584478e-17,0.000120193440230178,-1.20587907229133,0.038,0.449,1,0.000120193440230178,9.3875890049167e-22
"IMMP2L",5.15230918740269e-22,-2.17383315121769,0.076,0.669,1.88579668568126e-17,4.55737430509604e-07,-2.44027946859994,0.077,0.614,0.016680445694082,4.55737430509604e-07,1.03046183748054e-21
"RALGAPA1",5.41997168575864e-22,-1.72703253489959,0.022,0.59,1.98376383670452e-17,5.03793816782779e-06,-1.72411310118973,0.077,0.558,0.184393574880665,5.03793816782779e-06,1.08399433715173e-21
"SASH1",5.5678132830047e-22,-2.14678249299617,0.011,0.569,2.03787533971255e-17,0.000402188085690921,-1.52374782265372,0.115,0.495,1,0.000402188085690921,1.11356265660094e-21
"CDKAL1",5.84213050257391e-22,-1.72289082461592,0.043,0.618,2.13827818524708e-17,1.344665950363e-05,-1.44543190873202,0.077,0.558,0.49216118449236,1.344665950363e-05,1.16842610051478e-21
"ADD3",6.84256515873259e-22,-1.99428229626524,0,0.558,2.50444727374772e-17,0.000186355377779384,-1.05889290799602,0.038,0.437,1,0.000186355377779384,1.36851303174652e-21
"DOCK1",7.50315254002101e-22,-2.04470448366369,0.011,0.576,2.74622886117309e-17,2.61911098149546e-05,-1.78537701421418,0.077,0.532,0.958620810337153,2.61911098149546e-05,1.50063050800421e-21
"ATP5F1B",7.56823187723088e-22,2.72788422470925,0.641,0.354,2.77004854938528e-17,3.44197370720225e-07,2.66862873500925,0.615,0.315,0.012597967965731,3.44197370720225e-07,1.51364637544618e-21
"HERC4",8.49166393642215e-22,-1.82167618214253,0.011,0.573,3.10803391736987e-17,2.28414880843123e-05,-1.59175708585251,0.077,0.517,0.836021305373914,2.28414880843123e-05,1.69833278728443e-21
"HSPA5",1.10784984799123e-21,2.94809482237469,0.576,0.267,4.0548412286327e-17,2.1139937504123e-06,3.99928119180468,0.577,0.305,0.0773742852588405,2.1139937504123e-06,2.21569969598247e-21
"ELMO1",1.13892916059792e-21,-3.45032837999493,0.011,0.564,4.16859462070443e-17,0.000631744770425326,-2.02868304958126,0.077,0.418,1,0.000631744770425326,2.27785832119583e-21
"MAP4K3",1.14370842525485e-21,-1.90503037214981,0.022,0.591,4.18608720727529e-17,3.50900546298695e-07,-2.21745707791821,0,0.55,0.0128433108950785,3.50900546298695e-07,2.2874168505097e-21
"DST",1.16521992203465e-21,-1.57812157037758,0.065,0.656,4.26482143663902e-17,0.000597179694022697,-1.04028870812517,0.269,0.662,1,0.000597179694022697,2.3304398440693e-21
"HERC1",1.20807556587302e-21,-1.76078188595337,0.033,0.598,4.42167737865185e-17,0.000291809305825582,-0.984965869037438,0.154,0.597,1,0.000291809305825582,2.41615113174606e-21
"HSP90AB1",1.22956210073879e-21,2.69534751601558,0.62,0.311,4.50032024491403e-17,2.47021519501605e-06,2.11711924586744,0.615,0.349,0.0904123463527824,2.47021519501605e-06,2.45912420147758e-21
"ARHGEF12",1.49677958527431e-21,-1.72716345730401,0.022,0.591,5.47836296006251e-17,4.88559366304663e-05,-1.34263839075789,0.077,0.541,1,4.88559366304663e-05,2.99355917054862e-21
"APBB2",1.72926210032265e-21,-2.41455123858791,0.011,0.566,6.32927221339094e-17,8.75818668741388e-05,-2.08937380777658,0.038,0.442,1,8.75818668741388e-05,3.45852420064532e-21
"LDLRAD4",1.75432486261272e-21,-2.84066168259647,0.022,0.572,6.42100442964882e-17,9.43860319560182e-05,-1.35826130627456,0.154,0.598,1,9.43860319560182e-05,3.50864972522545e-21
